,id,value,location,sample date,measure
14939,175250,3.0,Sakda,22-Feb-01,Lead
14971,171529,2.0,Kannika,24-Feb-01,Lead
15003,172273,3.0,Kannika,24-Feb-01,Lead
15035,173016,4.0,Kannika,24-Feb-01,Lead
15124,165366,2.0,Kohsoom,18-Mar-01,Lead
15153,173795,2.0,Sakda,22-Mar-01,Lead
15185,174541,3.0,Sakda,22-Mar-01,Lead
15217,175287,2.0,Sakda,22-Mar-01,Lead
15249,171566,5.0,Kannika,25-Mar-01,Lead
15281,172310,2.0,Kannika,25-Mar-01,Lead
15313,173053,2.0,Kannika,25-Mar-01,Lead
15345,166118,3.0,Chai,31-Mar-01,Lead
15377,166837,4.0,Chai,31-Mar-01,Lead
15409,167553,2.0,Chai,31-Mar-01,Lead
15441,168267,2.0,Somchair,31-Mar-01,Lead
15473,168975,2.0,Busarakhan,31-Mar-01,Lead
15505,158862,15.0,Boonsri,19-Apr-01,Lead
15562,160231,19.0,Boonsri,19-Apr-01,Lead
15590,165400,20.0,Kohsoom,27-Apr-01,Lead
15620,166155,5.0,Chai,27-Apr-01,Lead
15650,166874,15.0,Chai,27-Apr-01,Lead
15680,167590,6.0,Chai,27-Apr-01,Lead
15710,168304,20.0,Somchair,29-Apr-01,Lead
15741,169012,15.0,Busarakhan,29-Apr-01,Lead
15771,171603,32.0,Kannika,29-Apr-01,Lead
15801,172347,31.0,Kannika,29-Apr-01,Lead
15831,173090,17.0,Kannika,29-Apr-01,Lead
15861,173832,14.0,Sakda,30-Apr-01,Lead
15891,174578,11.0,Sakda,30-Apr-01,Lead
15921,175324,16.0,Sakda,30-Apr-01,Lead
15951,158896,34.0,Boonsri,4-May-01,Lead
15980,159581,24.0,Boonsri,4-May-01,Lead
16006,160264,19.0,Boonsri,4-May-01,Lead
16032,165435,14.0,Kohsoom,13-May-01,Lead
16064,166190,38.0,Chai,27-May-01,Lead
16096,166909,12.0,Chai,27-May-01,Lead
16128,167625,13.0,Chai,27-May-01,Lead
16159,171638,18.0,Kannika,27-May-01,Lead
16191,172382,13.0,Kannika,27-May-01,Lead
16223,173125,16.0,Kannika,27-May-01,Lead
16255,173867,22.0,Sakda,27-May-01,Lead
16287,174613,19.0,Sakda,27-May-01,Lead
16319,175359,31.0,Sakda,27-May-01,Lead
16351,168340,18.0,Somchair,28-May-01,Lead
16383,169047,13.0,Busarakhan,28-May-01,Lead
16415,158930,31.0,Boonsri,6-Jun-01,Lead
16447,159612,19.0,Boonsri,6-Jun-01,Lead
16479,160295,28.0,Boonsri,6-Jun-01,Lead
16511,165472,30.0,Kohsoom,19-Jun-01,Lead
16544,166227,15.0,Chai,19-Jun-01,Lead
16577,166946,25.0,Chai,19-Jun-01,Lead
16610,167661,61.0,Chai,19-Jun-01,Lead
16643,168377,38.0,Somchair,21-Jun-01,Lead
16675,169084,12.0,Busarakhan,21-Jun-01,Lead
16707,171675,15.0,Kannika,21-Jun-01,Lead
16739,172419,4.5,Kannika,21-Jun-01,Lead
16769,173162,6.5,Kannika,21-Jun-01,Lead
16801,173904,15.0,Sakda,21-Jun-01,Lead
16834,174650,10.0,Sakda,21-Jun-01,Lead
16866,175396,9.5,Sakda,21-Jun-01,Lead
16899,166265,53.02,Chai,7-Jul-01,Lead
16929,166984,56.25,Chai,7-Jul-01,Lead
16958,167699,29.2,Chai,7-Jul-01,Lead
16987,158967,21.23,Boonsri,27-Jul-01,Lead
17013,159649,26.43,Boonsri,27-Jul-01,Lead
17039,160332,81.24,Boonsri,27-Jul-01,Lead
17067,165510,44.52,Kohsoom,27-Jul-01,Lead
17096,171712,19.0,Kannika,27-Jul-01,Lead
17123,172454,35.13,Kannika,27-Jul-01,Lead
17151,173199,39.7,Kannika,27-Jul-01,Lead
17178,173942,31.55,Sakda,27-Jul-01,Lead
17206,174687,16.35,Sakda,27-Jul-01,Lead
17233,175434,48.36,Sakda,27-Jul-01,Lead
17259,168414,38.38,Somchair,28-Jul-01,Lead
17287,169121,11.48,Busarakhan,28-Jul-01,Lead
17313,158997,15.39,Boonsri,4-Aug-01,Lead
17344,159679,14.54,Boonsri,4-Aug-01,Lead
17374,160364,15.1,Boonsri,4-Aug-01,Lead
17405,165543,41.46,Kohsoom,26-Aug-01,Lead
17436,166299,19.59,Chai,26-Aug-01,Lead
17468,167017,19.15,Chai,26-Aug-01,Lead
17500,167733,17.59,Chai,26-Aug-01,Lead
17531,168447,29.76,Somchair,28-Aug-01,Lead
17561,169152,21.03,Busarakhan,28-Aug-01,Lead
17592,171744,21.12,Kannika,28-Aug-01,Lead
17622,172486,24.91,Kannika,28-Aug-01,Lead
17652,173230,19.49,Kannika,28-Aug-01,Lead
17681,173974,19.1,Sakda,29-Aug-01,Lead
17712,174718,22.74,Sakda,29-Aug-01,Lead
17743,175464,19.55,Sakda,29-Aug-01,Lead
17772,159032,29.23,Boonsri,14-Sep-01,Lead
17799,159713,4.74,Boonsri,14-Sep-01,Lead
17826,160399,8.34,Boonsri,14-Sep-01,Lead
17874,166335,3.32,Chai,22-Sep-01,Lead
17903,167053,5.97,Chai,22-Sep-01,Lead
17932,167768,5.84,Chai,22-Sep-01,Lead
17983,169188,4.37,Busarakhan,23-Sep-01,Lead
18012,171778,4.01,Kannika,25-Sep-01,Lead
18040,172520,6.81,Kannika,25-Sep-01,Lead
18068,173263,3.53,Kannika,25-Sep-01,Lead
18096,174009,4.07,Sakda,25-Sep-01,Lead
18124,174753,6.41,Sakda,25-Sep-01,Lead
18152,175497,6.86,Sakda,25-Sep-01,Lead
18180,159063,4.26,Boonsri,12-Oct-01,Lead
18205,159744,8.97,Boonsri,12-Oct-01,Lead
18229,160428,27.77,Boonsri,12-Oct-01,Lead
18255,165604,5.67,Kohsoom,14-Oct-01,Lead
18269,159075,63.56,Boonsri,15-Nov-01,Lead
18279,159757,17.47,Boonsri,15-Nov-01,Lead
18290,160441,32.14,Boonsri,15-Nov-01,Lead
18302,165619,11.45,Kohsoom,15-Nov-01,Lead
18615,159100,3.21,Boonsri,7-Dec-01,Lead
18642,159783,1.31,Boonsri,7-Dec-01,Lead
18669,160468,1.75,Boonsri,7-Dec-01,Lead
18699,165649,1.61,Kohsoom,9-Dec-01,Lead
19156,235408,12.28,Chai,18-Feb-02,Lead
19176,236360,6.43,Chai,18-Feb-02,Lead
19196,237302,8.83,Chai,18-Feb-02,Lead
19306,235432,14.71,Chai,16-Mar-02,Lead
19332,236384,7.94,Chai,16-Mar-02,Lead
19357,237326,5.28,Chai,16-Mar-02,Lead
19383,227461,3.55,Boonsri,21-Mar-02,Lead
19407,228372,12.97,Boonsri,21-Mar-02,Lead
19433,229227,13.39,Boonsri,21-Mar-02,Lead
19463,234675,1.91,Kohsoom,23-Mar-02,Lead
19492,241996,3.56,Kannika,26-Mar-02,Lead
19517,242700,4.22,Kannika,26-Mar-02,Lead
19542,243396,3.68,Kannika,26-Mar-02,Lead
19567,244088,3.22,Sakda,28-Mar-02,Lead
19593,244791,3.61,Sakda,28-Mar-02,Lead
19619,245485,1.84,Sakda,28-Mar-02,Lead
19644,238245,4.26,Somchair,29-Mar-02,Lead
19670,238966,1.64,Busarakhan,29-Mar-02,Lead
19696,235462,18.43,Chai,31-Mar-02,Lead
19722,236413,13.35,Chai,31-Mar-02,Lead
19748,237356,4.88,Chai,31-Mar-02,Lead
19762,235476,1.1,Chai,15-Apr-02,Lead
19770,236427,0.5,Chai,15-Apr-02,Lead
19778,237370,0.89,Chai,15-Apr-02,Lead
19798,238275,1.46,Somchair,20-Apr-02,Lead
19823,238996,1.32,Busarakhan,20-Apr-02,Lead
19847,227490,5.64,Boonsri,25-Apr-02,Lead
19873,228403,2.69,Boonsri,25-Apr-02,Lead
19900,229260,1.42,Boonsri,25-Apr-02,Lead
19926,235500,1.13,Chai,25-Apr-02,Lead
19949,236451,1.28,Chai,25-Apr-02,Lead
19973,237394,1.67,Chai,25-Apr-02,Lead
20000,234711,2.15,Kohsoom,27-Apr-02,Lead
20027,242024,2.45,Kannika,27-Apr-02,Lead
20050,242728,5.75,Kannika,27-Apr-02,Lead
20074,243424,3.73,Kannika,27-Apr-02,Lead
20098,244117,8.71,Sakda,27-Apr-02,Lead
20123,244820,3.0,Sakda,27-Apr-02,Lead
20146,245513,6.1,Sakda,27-Apr-02,Lead
20171,227520,13.26,Boonsri,9-May-02,Lead
20197,228434,16.24,Boonsri,9-May-02,Lead
20222,229290,13.83,Boonsri,9-May-02,Lead
20248,235527,14.59,Chai,11-May-02,Lead
20274,236479,15.39,Chai,11-May-02,Lead
20300,237423,24.33,Chai,11-May-02,Lead
20468,227549,16.26,Boonsri,23-May-02,Lead
20493,228462,15.29,Boonsri,23-May-02,Lead
20518,229319,14.92,Boonsri,23-May-02,Lead
20543,234742,17.71,Kohsoom,25-May-02,Lead
20569,235557,15.8,Chai,25-May-02,Lead
20594,236509,19.84,Chai,25-May-02,Lead
20619,237453,40.23,Chai,25-May-02,Lead
20644,235586,2.86,Chai,12-Jun-02,Lead
20669,236538,2.77,Chai,12-Jun-02,Lead
20694,237482,2.19,Chai,12-Jun-02,Lead
20721,227580,8.46,Boonsri,13-Jun-02,Lead
20746,228493,2.58,Boonsri,13-Jun-02,Lead
20773,229350,2.8,Boonsri,13-Jun-02,Lead
20798,235615,4.28,Chai,21-Jun-02,Lead
20822,236567,6.74,Chai,21-Jun-02,Lead
20846,237511,1.36,Chai,21-Jun-02,Lead
20870,238324,1.61,Somchair,22-Jun-02,Lead
20895,239046,1.03,Busarakhan,22-Jun-02,Lead
20920,242073,2.11,Kannika,22-Jun-02,Lead
20945,242778,1.97,Kannika,22-Jun-02,Lead
20970,243474,1.42,Kannika,22-Jun-02,Lead
20995,244168,1.18,Sakda,22-Jun-02,Lead
21020,244869,3.78,Sakda,22-Jun-02,Lead
21045,245564,1.45,Sakda,22-Jun-02,Lead
21123,234774,1.12,Kohsoom,29-Jun-02,Lead
21502,227668,9.52,Boonsri,8-Aug-02,Lead
21528,228583,15.89,Boonsri,8-Aug-02,Lead
21554,229440,9.55,Boonsri,8-Aug-02,Lead
21580,235686,8.46,Chai,10-Aug-02,Lead
21604,236638,9.32,Chai,10-Aug-02,Lead
21629,237582,14.21,Chai,10-Aug-02,Lead
21654,235714,3.35,Chai,21-Aug-02,Lead
21678,236667,7.05,Chai,21-Aug-02,Lead
21702,237611,9.21,Chai,21-Aug-02,Lead
21726,242124,4.1,Kannika,21-Aug-02,Lead
21750,242829,6.7,Kannika,21-Aug-02,Lead
21774,243525,9.21,Kannika,21-Aug-02,Lead
21843,238375,7.62,Somchair,22-Aug-02,Lead
21867,239097,8.67,Busarakhan,22-Aug-02,Lead
21891,244216,5.5,Sakda,23-Aug-02,Lead
21915,244917,4.91,Sakda,23-Aug-02,Lead
21939,245612,5.8,Sakda,23-Aug-02,Lead
21965,234827,7.05,Kohsoom,24-Aug-02,Lead
21989,227717,13.46,Boonsri,12-Sep-02,Lead
22013,228632,9.12,Boonsri,12-Sep-02,Lead
22037,229489,11.46,Boonsri,12-Sep-02,Lead
22061,238403,7.07,Somchair,12-Sep-02,Lead
22086,239125,8.12,Busarakhan,12-Sep-02,Lead
22109,235742,9.11,Chai,13-Sep-02,Lead
22131,236695,9.36,Chai,13-Sep-02,Lead
22153,237639,8.78,Chai,13-Sep-02,Lead
22217,234855,8.68,Kohsoom,21-Sep-02,Lead
22241,242150,7.42,Kannika,21-Sep-02,Lead
22264,242855,6.13,Kannika,21-Sep-02,Lead
22287,243551,8.49,Kannika,21-Sep-02,Lead
22311,244243,8.36,Sakda,21-Sep-02,Lead
22335,244944,8.48,Sakda,21-Sep-02,Lead
22359,245639,6.46,Sakda,21-Sep-02,Lead
22383,235768,8.42,Chai,25-Sep-02,Lead
22408,236721,6.56,Chai,25-Sep-02,Lead
22433,237665,9.28,Chai,25-Sep-02,Lead
22458,227764,2.75,Boonsri,27-Sep-02,Lead
22482,228679,1.72,Boonsri,27-Sep-02,Lead
22506,229536,1.14,Boonsri,27-Sep-02,Lead
22530,227792,11.29,Boonsri,10-Oct-02,Lead
22559,228707,8.76,Boonsri,10-Oct-02,Lead
22588,229564,9.12,Boonsri,10-Oct-02,Lead
22617,234885,0.81,Kohsoom,10-Oct-02,Lead
22642,235797,2.01,Chai,10-Oct-02,Lead
22667,236750,0.7,Chai,10-Oct-02,Lead
22692,237694,0.81,Chai,10-Oct-02,Lead
22717,238432,0.36,Somchair,12-Oct-02,Lead
22742,239152,0.11,Busarakhan,12-Oct-02,Lead
22766,242178,9.48,Kannika,12-Oct-02,Lead
22788,242883,1.15,Kannika,12-Oct-02,Lead
22813,243579,1.15,Kannika,12-Oct-02,Lead
22835,244271,3.7,Sakda,12-Oct-02,Lead
22857,244972,7.07,Sakda,12-Oct-02,Lead
22882,245667,5.75,Sakda,12-Oct-02,Lead
22892,227810,115.5,Boonsri,15-Oct-02,Lead
22903,234898,35.7,Kohsoom,15-Oct-02,Lead
22914,235810,13.4,Chai,15-Oct-02,Lead
22925,238445,18.7,Somchair,15-Oct-02,Lead
22936,239164,21.5,Busarakhan,15-Oct-02,Lead
22947,242188,51.2,Kannika,15-Oct-02,Lead
22958,244281,40.9,Sakda,15-Oct-02,Lead
23032,235838,7.48,Chai,24-Oct-02,Lead
23058,236779,6.23,Chai,24-Oct-02,Lead
23084,237723,7.18,Chai,24-Oct-02,Lead
23112,234928,9.18,Kohsoom,26-Oct-02,Lead
23138,238473,9.45,Somchair,26-Oct-02,Lead
23165,239192,10.03,Busarakhan,26-Oct-02,Lead
23191,242216,7.36,Kannika,26-Oct-02,Lead
23217,242912,6.49,Kannika,26-Oct-02,Lead
23243,243605,7.13,Kannika,26-Oct-02,Lead
23269,244309,6.21,Sakda,26-Oct-02,Lead
23295,245001,5.46,Sakda,26-Oct-02,Lead
23321,245693,4.98,Sakda,26-Oct-02,Lead
23346,235867,5.46,Chai,30-Oct-02,Lead
23371,236808,7.21,Chai,30-Oct-02,Lead
23396,237752,6.42,Chai,30-Oct-02,Lead
23422,227859,24.6,Boonsri,7-Nov-02,Lead
23447,228762,10.75,Boonsri,7-Nov-02,Lead
23472,229619,18.33,Boonsri,7-Nov-02,Lead
23497,235897,16.43,Chai,7-Nov-02,Lead
23522,236838,21.32,Chai,7-Nov-02,Lead
23546,237781,18.29,Chai,7-Nov-02,Lead
23620,242244,16.46,Kannika,21-Nov-02,Lead
23643,242940,19.27,Kannika,21-Nov-02,Lead
23666,243633,12.6,Kannika,21-Nov-02,Lead
23686,244335,18.36,Sakda,21-Nov-02,Lead
23709,245029,7.46,Sakda,21-Nov-02,Lead
23730,245719,8.43,Sakda,21-Nov-02,Lead
23757,234961,23.64,Kohsoom,23-Nov-02,Lead
24229,298328,10.13,Chai,17-Jan-03,Lead
24254,299015,9.82,Chai,17-Jan-03,Lead
24278,299683,11.83,Chai,17-Jan-03,Lead
24302,292827,7.28,Boonsri,23-Jan-03,Lead
24329,293447,5.64,Boonsri,23-Jan-03,Lead
24356,294065,9.29,Boonsri,23-Jan-03,Lead
24383,300361,9.19,Somchair,24-Jan-03,Lead
24408,300733,7.43,Busarakhan,24-Jan-03,Lead
24435,303131,8.14,Kannika,24-Jan-03,Lead
24462,303495,9.21,Kannika,24-Jan-03,Lead
24487,303841,7.54,Kannika,24-Jan-03,Lead
24513,304200,5.46,Sakda,24-Jan-03,Lead
24539,304539,5.12,Sakda,24-Jan-03,Lead
24565,304885,6.03,Sakda,24-Jan-03,Lead
24591,297896,6.06,Kohsoom,26-Jan-03,Lead
24618,298357,5.43,Chai,29-Jan-03,Lead
24645,299043,4.93,Chai,29-Jan-03,Lead
24672,299711,5.98,Chai,29-Jan-03,Lead
24701,298390,8.43,Chai,3-Feb-03,Lead
24728,299076,8.12,Chai,3-Feb-03,Lead
24755,299744,9.04,Chai,3-Feb-03,Lead
24781,292859,12.73,Boonsri,13-Feb-03,Lead
24809,293479,9.64,Boonsri,13-Feb-03,Lead
24836,294097,19.21,Boonsri,13-Feb-03,Lead
24864,303164,10.21,Kannika,21-Feb-03,Lead
24894,303526,10.92,Kannika,21-Feb-03,Lead
24923,303873,9.98,Kannika,21-Feb-03,Lead
24952,304232,8.24,Sakda,21-Feb-03,Lead
24981,304571,9.06,Sakda,21-Feb-03,Lead
25010,304916,6.45,Sakda,21-Feb-03,Lead
25041,297932,9.69,Kohsoom,28-Feb-03,Lead
25070,298422,12.21,Chai,28-Feb-03,Lead
25099,299108,9.24,Chai,28-Feb-03,Lead
25128,299776,8.72,Chai,28-Feb-03,Lead
25157,300392,12.42,Somchair,28-Feb-03,Lead
25186,300766,8.93,Busarakhan,28-Feb-03,Lead
25263,298456,8.48,Chai,19-Mar-03,Lead
25293,299142,6.42,Chai,19-Mar-03,Lead
25319,299810,7.45,Chai,19-Mar-03,Lead
25343,292912,9.21,Boonsri,20-Mar-03,Lead
25367,293531,8.72,Boonsri,20-Mar-03,Lead
25390,294149,7.68,Boonsri,20-Mar-03,Lead
25414,304266,7.29,Sakda,20-Mar-03,Lead
25442,304605,6.54,Sakda,20-Mar-03,Lead
25470,304950,5.01,Sakda,20-Mar-03,Lead
25497,303198,8.82,Kannika,21-Mar-03,Lead
25525,303559,7.1,Kannika,21-Mar-03,Lead
25553,303907,6.3,Kannika,21-Mar-03,Lead
25583,297968,7.65,Kohsoom,23-Mar-03,Lead
25610,298490,5.64,Chai,29-Mar-03,Lead
25636,299172,11.49,Chai,29-Mar-03,Lead
25662,299839,7.64,Chai,29-Mar-03,Lead
25687,300426,5.98,Somchair,30-Mar-03,Lead
25715,300800,6.28,Busarakhan,30-Mar-03,Lead
25809,298520,1.59,Chai,20-Apr-03,Lead
25836,299202,8.18,Chai,20-Apr-03,Lead
25863,299868,11.12,Chai,20-Apr-03,Lead
25891,292974,13.43,Boonsri,24-Apr-03,Lead
25916,293592,9.43,Boonsri,24-Apr-03,Lead
25941,294210,8.48,Boonsri,24-Apr-03,Lead
25965,303231,7.32,Kannika,25-Apr-03,Lead
25990,303591,6.18,Kannika,25-Apr-03,Lead
26015,303939,10.45,Kannika,25-Apr-03,Lead
26043,298007,9.64,Kohsoom,26-Apr-03,Lead
26070,300458,7.43,Somchair,26-Apr-03,Lead
26095,300832,8.21,Busarakhan,26-Apr-03,Lead
26120,304298,9.12,Sakda,26-Apr-03,Lead
26145,304637,7.62,Sakda,26-Apr-03,Lead
26170,304982,6.86,Sakda,26-Apr-03,Lead
26195,298552,6.23,Chai,27-Apr-03,Lead
26221,299234,8.19,Chai,27-Apr-03,Lead
26247,299900,10.42,Chai,27-Apr-03,Lead
26330,298583,7.28,Chai,18-May-03,Lead
26356,299265,6.18,Chai,18-May-03,Lead
26382,299931,8.24,Chai,18-May-03,Lead
26408,303261,6.29,Kannika,21-May-03,Lead
26431,303621,9.28,Kannika,21-May-03,Lead
26454,303969,4.12,Kannika,21-May-03,Lead
26519,300488,8.24,Somchair,22-May-03,Lead
26542,300862,6.92,Busarakhan,22-May-03,Lead
26565,304328,6.42,Sakda,22-May-03,Lead
26588,304667,5.86,Sakda,22-May-03,Lead
26611,305012,6.21,Sakda,22-May-03,Lead
26637,298049,8.21,Kohsoom,24-May-03,Lead
26663,298614,5.26,Chai,25-May-03,Lead
26686,299296,6.03,Chai,25-May-03,Lead
26709,299962,7.19,Chai,25-May-03,Lead
26733,293053,11.12,Boonsri,6-Jun-03,Lead
26761,293671,9.28,Boonsri,6-Jun-03,Lead
26789,294289,6.64,Boonsri,6-Jun-03,Lead
26817,298646,12.43,Chai,13-Jun-03,Lead
26843,299328,11.12,Chai,13-Jun-03,Lead
26869,299994,10.59,Chai,13-Jun-03,Lead
26895,293092,9.21,Boonsri,19-Jun-03,Lead
26922,293710,7.35,Boonsri,19-Jun-03,Lead
26949,294328,9.28,Boonsri,19-Jun-03,Lead
26978,298089,7.47,Kohsoom,21-Jun-03,Lead
27005,298683,6.83,Chai,21-Jun-03,Lead
27032,299365,5.14,Chai,21-Jun-03,Lead
27059,300031,4.21,Chai,21-Jun-03,Lead
27086,303293,6.08,Kannika,26-Jun-03,Lead
27111,303653,9.12,Kannika,26-Jun-03,Lead
27136,304001,7.63,Kannika,26-Jun-03,Lead
27161,304360,8.93,Sakda,26-Jun-03,Lead
27186,304699,5.04,Sakda,26-Jun-03,Lead
27211,305044,4.91,Sakda,26-Jun-03,Lead
27236,300520,7.49,Somchair,28-Jun-03,Lead
27261,300894,5.23,Busarakhan,28-Jun-03,Lead
27345,293131,6.48,Boonsri,10-Jul-03,Lead
27375,293749,5.12,Boonsri,10-Jul-03,Lead
27405,294367,7.43,Boonsri,10-Jul-03,Lead
27431,298738,1.786,Chai,10-Jul-03,Lead
27453,299420,1.629,Chai,10-Jul-03,Lead
27475,300086,0.982,Chai,10-Jul-03,Lead
27497,300549,2.396,Somchair,12-Jul-03,Lead
27520,300923,1.359,Busarakhan,12-Jul-03,Lead
27543,303322,1.695,Kannika,24-Jul-03,Lead
27566,303682,1.925,Kannika,24-Jul-03,Lead
27589,304030,2.073,Kannika,24-Jul-03,Lead
27612,304389,1.879,Sakda,24-Jul-03,Lead
27635,304728,0.9259999999999999,Sakda,24-Jul-03,Lead
27658,305073,1.625,Sakda,24-Jul-03,Lead
27685,293172,7.12,Boonsri,25-Jul-03,Lead
27711,293790,4.23,Boonsri,25-Jul-03,Lead
27737,294408,5.91,Boonsri,25-Jul-03,Lead
27763,298128,9.21,Kohsoom,26-Jul-03,Lead
27881,298173,222.94,Kohsoom,15-Aug-03,Lead
27903,298749,9.78,Chai,15-Aug-03,Lead
27925,300097,9.86,Chai,15-Aug-03,Lead
27947,300561,15.45,Somchair,15-Aug-03,Lead
27969,300935,12.21,Busarakhan,15-Aug-03,Lead
27991,303334,26.15,Kannika,15-Aug-03,Lead
28012,304041,59.53,Kannika,15-Aug-03,Lead
28033,305085,22.84,Sakda,15-Aug-03,Lead
28186,303372,0.182,Kannika,27-Aug-03,Lead
28208,303710,0.308,Kannika,27-Aug-03,Lead
28230,304078,0.172,Kannika,27-Aug-03,Lead
28302,304416,0.7140000000000001,Sakda,28-Aug-03,Lead
28323,304755,0.419,Sakda,28-Aug-03,Lead
28344,305122,0.132,Sakda,28-Aug-03,Lead
28416,298213,4.409,Kohsoom,13-Sep-03,Lead
28454,299497,2.991,Chai,13-Sep-03,Lead
28494,300625,4.24,Somchair,15-Sep-03,Lead
28519,300999,9.91,Busarakhan,16-Sep-03,Lead
28559,303736,4.558,Kannika,17-Sep-03,Lead
28616,304781,8.863999999999999,Sakda,18-Sep-03,Lead
28657,298857,9.59,Chai,8-Oct-03,Lead
28685,299527,6.48,Chai,8-Oct-03,Lead
28712,300205,3.04,Chai,8-Oct-03,Lead
28741,293254,5.94,Boonsri,9-Oct-03,Lead
28771,293872,4.64,Boonsri,9-Oct-03,Lead
28801,294490,3.57,Boonsri,9-Oct-03,Lead
28829,300655,1.58,Somchair,9-Oct-03,Lead
28856,301028,10.37,Busarakhan,9-Oct-03,Lead
28883,298889,3.49,Chai,12-Oct-03,Lead
28907,299558,2.08,Chai,12-Oct-03,Lead
28931,300236,3.21,Chai,12-Oct-03,Lead
28957,293289,1.36,Boonsri,23-Oct-03,Lead
28983,293907,1.12,Boonsri,23-Oct-03,Lead
29009,294525,1.54,Boonsri,23-Oct-03,Lead
29033,304463,1.56,Sakda,23-Oct-03,Lead
29060,304810,6.59,Sakda,23-Oct-03,Lead
29087,305169,3.97,Sakda,23-Oct-03,Lead
29134,303419,3.35,Kannika,25-Oct-03,Lead
29161,303766,6.55,Kannika,25-Oct-03,Lead
29188,304125,0.45,Kannika,25-Oct-03,Lead
29217,293320,2.94,Boonsri,13-Nov-03,Lead
29248,293938,0.45,Boonsri,13-Nov-03,Lead
29279,294556,2.86,Boonsri,13-Nov-03,Lead
29306,298915,13.62,Chai,19-Nov-03,Lead
29332,299584,5.74,Chai,19-Nov-03,Lead
29358,300262,2.81,Chai,19-Nov-03,Lead
29385,303449,2.09,Kannika,20-Nov-03,Lead
29409,303796,3.06,Kannika,20-Nov-03,Lead
29432,304155,2.91,Kannika,20-Nov-03,Lead
29455,304493,1.42,Sakda,20-Nov-03,Lead
29479,304840,3.41,Sakda,20-Nov-03,Lead
29502,305199,1.43,Sakda,20-Nov-03,Lead
29525,300685,1.67,Somchair,22-Nov-03,Lead
29549,301058,2.94,Busarakhan,22-Nov-03,Lead
29576,293356,1.59,Boonsri,27-Nov-03,Lead
29602,293974,3.02,Boonsri,27-Nov-03,Lead
29628,294592,2.93,Boonsri,27-Nov-03,Lead
29647,298942,3.13,Chai,28-Nov-03,Lead
29666,299611,3.66,Chai,28-Nov-03,Lead
29684,300289,2.33,Chai,28-Nov-03,Lead
29708,298267,1.68,Kohsoom,29-Nov-03,Lead
29737,293387,2.25,Boonsri,4-Dec-03,Lead
29765,294005,2.2,Boonsri,4-Dec-03,Lead
29793,294623,2.62,Boonsri,4-Dec-03,Lead
29884,293420,0.9159999999999999,Boonsri,18-Dec-03,Lead
29910,294038,1.5219999999999998,Boonsri,18-Dec-03,Lead
29936,294656,1.607,Boonsri,18-Dec-03,Lead
30078,298301,6.52,Kohsoom,20-Dec-03,Lead
30174,511281,9.23,Chai,22-Jan-04,Lead
30204,512272,2.53,Chai,22-Jan-04,Lead
30234,513425,9.98,Chai,22-Jan-04,Lead
30263,514409,8.07,Somchair,23-Jan-04,Lead
30289,515162,8.18,Busarakhan,23-Jan-04,Lead
30373,520707,10.3,Sakda,29-Jan-04,Lead
30400,521419,11.1,Sakda,29-Jan-04,Lead
30427,522209,10.41,Sakda,29-Jan-04,Lead
30450,511319,4.03,Chai,30-Jan-04,Lead
30471,512310,5.59,Chai,30-Jan-04,Lead
30492,513463,7.6,Chai,30-Jan-04,Lead
30538,501181,9.57,Boonsri,12-Feb-04,Lead
30567,502312,5.09,Boonsri,12-Feb-04,Lead
30596,503526,13.0,Boonsri,12-Feb-04,Lead
30621,511349,7.13,Chai,13-Feb-04,Lead
30650,512345,12.19,Chai,13-Feb-04,Lead
30678,513493,3.12,Chai,13-Feb-04,Lead
30697,514431,3.96,Somchair,14-Feb-04,Lead
30719,515195,5.2,Busarakhan,14-Feb-04,Lead
30747,518651,6.32,Kannika,19-Feb-04,Lead
30775,519316,3.83,Kannika,19-Feb-04,Lead
30801,520040,4.46,Kannika,19-Feb-04,Lead
30828,520738,13.03,Sakda,19-Feb-04,Lead
30856,521455,4.06,Sakda,19-Feb-04,Lead
30883,522240,2.67,Sakda,19-Feb-04,Lead
30907,511378,3.55,Chai,22-Feb-04,Lead
30927,512382,2.36,Chai,22-Feb-04,Lead
30946,513523,3.96,Chai,22-Feb-04,Lead
30971,501218,6.09,Boonsri,26-Feb-04,Lead
31000,502351,9.25,Boonsri,26-Feb-04,Lead
31028,503559,8.75,Boonsri,26-Feb-04,Lead
31057,510475,7.52,Kohsoom,28-Feb-04,Lead
31146,511405,2.372,Chai,12-Mar-04,Lead
31202,513549,5.825,Chai,12-Mar-04,Lead
31231,514465,2.8489999999999998,Somchair,14-Mar-04,Lead
31256,515237,5.1080000000000005,Busarakhan,14-Mar-04,Lead
31280,520771,5.513999999999999,Sakda,19-Mar-04,Lead
31305,521496,2.122,Sakda,19-Mar-04,Lead
31330,522273,2.137,Sakda,19-Mar-04,Lead
31354,511438,14.79,Chai,21-Mar-04,Lead
31379,512457,2.45,Chai,21-Mar-04,Lead
31403,513582,5.825,Chai,21-Mar-04,Lead
31429,501277,1.828,Boonsri,26-Mar-04,Lead
31457,502426,2.177,Boonsri,26-Mar-04,Lead
31485,503618,2.6289999999999996,Boonsri,26-Mar-04,Lead
31514,510515,4.638,Kohsoom,28-Mar-04,Lead
31583,501308,3.767,Boonsri,9-Apr-04,Lead
31610,502466,2.841,Boonsri,9-Apr-04,Lead
