,id,value,location,sample date,measure
13798,111834,0.22,Kannika,25-Nov-00,Cadmium
13826,112633,0.3,Kannika,25-Nov-00,Cadmium
13854,105048,1.77,Chai,3-Dec-00,Cadmium
13882,105840,1.34,Chai,3-Dec-00,Cadmium
13910,106626,1.56,Chai,3-Dec-00,Cadmium
13938,107433,0.71,Somchair,4-Dec-00,Cadmium
13966,108241,0.72,Busarakhan,4-Dec-00,Cadmium
13994,97101,0.72,Boonsri,8-Dec-00,Cadmium
14022,97893,0.72,Boonsri,8-Dec-00,Cadmium
14050,98681,0.3,Boonsri,8-Dec-00,Cadmium
14078,104244,1.49,Kohsoom,10-Dec-00,Cadmium
14107,111071,1.24,Kannika,30-Dec-00,Cadmium
14135,111868,1.45,Kannika,30-Dec-00,Cadmium
14163,112667,1.22,Kannika,30-Dec-00,Cadmium
14191,113469,1.39,Sakda,30-Dec-00,Cadmium
14219,114264,1.24,Sakda,30-Dec-00,Cadmium
14247,115063,1.27,Sakda,30-Dec-00,Cadmium
14275,166048,5.4,Chai,16-Jan-01,Cadmium
14304,166767,5.7,Chai,16-Jan-01,Cadmium
14333,167483,5.0,Chai,16-Jan-01,Cadmium
14362,168199,4.03,Somchair,17-Jan-01,Cadmium
14389,168906,2.98,Busarakhan,17-Jan-01,Cadmium
14474,173724,1.93,Sakda,25-Jan-01,Cadmium
14504,174470,2.81,Sakda,25-Jan-01,Cadmium
14534,175216,2.04,Sakda,25-Jan-01,Cadmium
14564,171495,1.42,Kannika,27-Jan-01,Cadmium
14594,172239,1.45,Kannika,27-Jan-01,Cadmium
14624,172982,2.29,Kannika,27-Jan-01,Cadmium
14654,165295,7.96,Kohsoom,28-Jan-01,Cadmium
14685,166082,2.95,Chai,17-Feb-01,Cadmium
14717,166801,2.61,Chai,17-Feb-01,Cadmium
14749,167517,3.43,Chai,17-Feb-01,Cadmium
14781,165331,8.05,Kohsoom,18-Feb-01,Cadmium
14812,168231,9.2,Somchair,18-Feb-01,Cadmium
14844,168939,2.04,Busarakhan,18-Feb-01,Cadmium
14876,173759,2.28,Sakda,22-Feb-01,Cadmium
14908,174505,2.19,Sakda,22-Feb-01,Cadmium
14940,175251,2.39,Sakda,22-Feb-01,Cadmium
14972,171530,2.51,Kannika,24-Feb-01,Cadmium
15004,172274,2.04,Kannika,24-Feb-01,Cadmium
15036,173017,2.09,Kannika,24-Feb-01,Cadmium
15125,165367,2.78,Kohsoom,18-Mar-01,Cadmium
15154,173796,5.45,Sakda,22-Mar-01,Cadmium
15186,174542,5.41,Sakda,22-Mar-01,Cadmium
15218,175288,5.19,Sakda,22-Mar-01,Cadmium
15250,171567,5.56,Kannika,25-Mar-01,Cadmium
15282,172311,5.92,Kannika,25-Mar-01,Cadmium
15314,173054,6.42,Kannika,25-Mar-01,Cadmium
15346,166119,0.67,Chai,31-Mar-01,Cadmium
15378,166838,0.44,Chai,31-Mar-01,Cadmium
15410,167554,0.45,Chai,31-Mar-01,Cadmium
15442,168268,0.36,Somchair,31-Mar-01,Cadmium
15474,168976,0.5,Busarakhan,31-Mar-01,Cadmium
15952,158897,6.31,Boonsri,4-May-01,Cadmium
15981,159582,7.22,Boonsri,4-May-01,Cadmium
16007,160265,6.41,Boonsri,4-May-01,Cadmium
16033,165436,3.16,Kohsoom,13-May-01,Cadmium
16065,166191,2.62,Chai,27-May-01,Cadmium
16097,166910,5.81,Chai,27-May-01,Cadmium
16129,167626,2.64,Chai,27-May-01,Cadmium
16160,171639,11.2,Kannika,27-May-01,Cadmium
16192,172383,25.81,Kannika,27-May-01,Cadmium
16224,173126,25.5,Kannika,27-May-01,Cadmium
16256,173868,22.5,Sakda,27-May-01,Cadmium
16288,174614,21.4,Sakda,27-May-01,Cadmium
16320,175360,24.3,Sakda,27-May-01,Cadmium
16352,168341,8.14,Somchair,28-May-01,Cadmium
16384,169048,2.51,Busarakhan,28-May-01,Cadmium
16416,158931,3.21,Boonsri,6-Jun-01,Cadmium
16448,159613,4.32,Boonsri,6-Jun-01,Cadmium
16480,160296,3.65,Boonsri,6-Jun-01,Cadmium
16512,165473,3.1,Kohsoom,19-Jun-01,Cadmium
16545,166228,3.1,Chai,19-Jun-01,Cadmium
16578,166947,3.1,Chai,19-Jun-01,Cadmium
16611,167662,4.1,Chai,19-Jun-01,Cadmium
16644,168378,5.7,Somchair,21-Jun-01,Cadmium
16676,169085,5.0,Busarakhan,21-Jun-01,Cadmium
16708,171676,4.9,Kannika,21-Jun-01,Cadmium
16740,172420,3.1,Kannika,21-Jun-01,Cadmium
16770,173163,3.3,Kannika,21-Jun-01,Cadmium
16802,173905,3.6,Sakda,21-Jun-01,Cadmium
16835,174651,4.3,Sakda,21-Jun-01,Cadmium
16867,175397,3.6,Sakda,21-Jun-01,Cadmium
16900,166266,4.82,Chai,7-Jul-01,Cadmium
16930,166985,6.06,Chai,7-Jul-01,Cadmium
16959,167700,4.74,Chai,7-Jul-01,Cadmium
16988,158968,0.99,Boonsri,27-Jul-01,Cadmium
17014,159650,4.49,Boonsri,27-Jul-01,Cadmium
17040,160333,0.62,Boonsri,27-Jul-01,Cadmium
17068,165511,17.16,Kohsoom,27-Jul-01,Cadmium
17097,171713,2.84,Kannika,27-Jul-01,Cadmium
17124,172455,3.21,Kannika,27-Jul-01,Cadmium
17152,173200,9.84,Kannika,27-Jul-01,Cadmium
17179,173943,1.59,Sakda,27-Jul-01,Cadmium
17207,174688,9.03,Sakda,27-Jul-01,Cadmium
17234,175435,4.16,Sakda,27-Jul-01,Cadmium
17260,168415,0.7,Somchair,28-Jul-01,Cadmium
17288,169122,4.26,Busarakhan,28-Jul-01,Cadmium
17314,158998,0.17,Boonsri,4-Aug-01,Cadmium
17345,159680,0.18,Boonsri,4-Aug-01,Cadmium
17375,160365,3.39,Boonsri,4-Aug-01,Cadmium
17406,165544,1.48,Kohsoom,26-Aug-01,Cadmium
17437,166300,1.02,Chai,26-Aug-01,Cadmium
17469,167018,1.07,Chai,26-Aug-01,Cadmium
17501,167734,0.58,Chai,26-Aug-01,Cadmium
17532,168448,0.79,Somchair,28-Aug-01,Cadmium
17562,169153,1.98,Busarakhan,28-Aug-01,Cadmium
17593,171745,2.01,Kannika,28-Aug-01,Cadmium
17623,172487,1.41,Kannika,28-Aug-01,Cadmium
17653,173231,1.07,Kannika,28-Aug-01,Cadmium
17682,173975,1.08,Sakda,29-Aug-01,Cadmium
17713,174719,0.66,Sakda,29-Aug-01,Cadmium
17744,175465,0.22,Sakda,29-Aug-01,Cadmium
17773,159033,1.06,Boonsri,14-Sep-01,Cadmium
17800,159714,0.05,Boonsri,14-Sep-01,Cadmium
17827,160400,0.09,Boonsri,14-Sep-01,Cadmium
17875,166336,0.05,Chai,22-Sep-01,Cadmium
17904,167054,0.46,Chai,22-Sep-01,Cadmium
17933,167769,0.05,Chai,22-Sep-01,Cadmium
17984,169189,0.05,Busarakhan,23-Sep-01,Cadmium
18013,171779,3.15,Kannika,25-Sep-01,Cadmium
18041,172521,1.88,Kannika,25-Sep-01,Cadmium
18069,173264,0.05,Kannika,25-Sep-01,Cadmium
18097,174010,0.68,Sakda,25-Sep-01,Cadmium
18125,174754,0.61,Sakda,25-Sep-01,Cadmium
18153,175498,0.05,Sakda,25-Sep-01,Cadmium
18181,159064,3.78,Boonsri,12-Oct-01,Cadmium
18206,159745,1.41,Boonsri,12-Oct-01,Cadmium
18230,160429,0.03,Boonsri,12-Oct-01,Cadmium
18256,165605,1.15,Kohsoom,14-Oct-01,Cadmium
18270,159076,1.75,Boonsri,15-Nov-01,Cadmium
18280,159758,3.51,Boonsri,15-Nov-01,Cadmium
18291,160442,10.0,Boonsri,15-Nov-01,Cadmium
18303,165620,0.05,Kohsoom,15-Nov-01,Cadmium
18327,168507,1.24,Somchair,18-Nov-01,Cadmium
18354,169221,0.08,Busarakhan,18-Nov-01,Cadmium
18382,166368,1.16,Chai,22-Nov-01,Cadmium
18409,167085,0.2,Chai,22-Nov-01,Cadmium
18435,167801,0.42,Chai,22-Nov-01,Cadmium
18616,159101,3.67,Boonsri,7-Dec-01,Cadmium
18643,159784,1.56,Boonsri,7-Dec-01,Cadmium
18670,160469,0.67,Boonsri,7-Dec-01,Cadmium
18700,165650,0.82,Kohsoom,9-Dec-01,Cadmium
18726,171840,0.25,Kannika,21-Dec-01,Cadmium
18754,172583,0.25,Kannika,21-Dec-01,Cadmium
18782,173325,0.42,Kannika,21-Dec-01,Cadmium
18810,174071,0.54,Sakda,21-Dec-01,Cadmium
18838,174817,1.57,Sakda,21-Dec-01,Cadmium
18866,175560,0.31,Sakda,21-Dec-01,Cadmium
19157,235409,0.28,Chai,18-Feb-02,Cadmium
19177,236361,0.39,Chai,18-Feb-02,Cadmium
19197,237303,0.28,Chai,18-Feb-02,Cadmium
19307,235433,0.19,Chai,16-Mar-02,Cadmium
19333,236385,0.31,Chai,16-Mar-02,Cadmium
19358,237327,0.1,Chai,16-Mar-02,Cadmium
19384,227462,3.58,Boonsri,21-Mar-02,Cadmium
19408,228373,1.4,Boonsri,21-Mar-02,Cadmium
19434,229228,0.72,Boonsri,21-Mar-02,Cadmium
19464,234676,1.41,Kohsoom,23-Mar-02,Cadmium
19493,241997,2.29,Kannika,26-Mar-02,Cadmium
19518,242701,2.55,Kannika,26-Mar-02,Cadmium
19543,243397,2.54,Kannika,26-Mar-02,Cadmium
19568,244089,2.37,Sakda,28-Mar-02,Cadmium
19594,244792,2.22,Sakda,28-Mar-02,Cadmium
19620,245486,2.4,Sakda,28-Mar-02,Cadmium
19645,238246,1.23,Somchair,29-Mar-02,Cadmium
19671,238967,1.09,Busarakhan,29-Mar-02,Cadmium
19697,235463,1.01,Chai,31-Mar-02,Cadmium
19723,236414,1.04,Chai,31-Mar-02,Cadmium
19749,237357,0.64,Chai,31-Mar-02,Cadmium
19763,235477,0.43,Chai,15-Apr-02,Cadmium
19771,236428,0.21,Chai,15-Apr-02,Cadmium
19779,237371,0.73,Chai,15-Apr-02,Cadmium
19799,238276,0.51,Somchair,20-Apr-02,Cadmium
19824,238997,1.5,Busarakhan,20-Apr-02,Cadmium
19848,227491,0.31,Boonsri,25-Apr-02,Cadmium
19874,228404,0.36,Boonsri,25-Apr-02,Cadmium
19901,229261,0.18,Boonsri,25-Apr-02,Cadmium
19927,235501,1.28,Chai,25-Apr-02,Cadmium
19950,236452,0.4,Chai,25-Apr-02,Cadmium
19974,237395,0.67,Chai,25-Apr-02,Cadmium
20001,234712,1.09,Kohsoom,27-Apr-02,Cadmium
20028,242025,2.5,Kannika,27-Apr-02,Cadmium
20051,242729,2.49,Kannika,27-Apr-02,Cadmium
20075,243425,1.9,Kannika,27-Apr-02,Cadmium
20099,244118,1.7,Sakda,27-Apr-02,Cadmium
20124,244821,1.85,Sakda,27-Apr-02,Cadmium
20147,245514,0.98,Sakda,27-Apr-02,Cadmium
20172,227521,1.77,Boonsri,9-May-02,Cadmium
20198,228435,0.35,Boonsri,9-May-02,Cadmium
20223,229291,0.16,Boonsri,9-May-02,Cadmium
20249,235528,0.41,Chai,11-May-02,Cadmium
20275,236480,5.19,Chai,11-May-02,Cadmium
20301,237424,2.07,Chai,11-May-02,Cadmium
20469,227550,0.15,Boonsri,23-May-02,Cadmium
20494,228463,0.18,Boonsri,23-May-02,Cadmium
20519,229320,0.74,Boonsri,23-May-02,Cadmium
20544,234743,0.15,Kohsoom,25-May-02,Cadmium
20570,235558,1.45,Chai,25-May-02,Cadmium
20595,236510,4.06,Chai,25-May-02,Cadmium
20620,237454,2.83,Chai,25-May-02,Cadmium
20645,235587,2.02,Chai,12-Jun-02,Cadmium
20670,236539,2.02,Chai,12-Jun-02,Cadmium
20695,237483,3.93,Chai,12-Jun-02,Cadmium
20722,227581,2.47,Boonsri,13-Jun-02,Cadmium
20747,228494,0.34,Boonsri,13-Jun-02,Cadmium
20774,229351,0.34,Boonsri,13-Jun-02,Cadmium
20799,235616,2.01,Chai,21-Jun-02,Cadmium
20823,236568,1.3,Chai,21-Jun-02,Cadmium
20847,237512,0.67,Chai,21-Jun-02,Cadmium
20871,238325,2.25,Somchair,22-Jun-02,Cadmium
20896,239047,3.89,Busarakhan,22-Jun-02,Cadmium
20921,242074,1.66,Kannika,22-Jun-02,Cadmium
20946,242779,1.77,Kannika,22-Jun-02,Cadmium
20971,243475,0.18,Kannika,22-Jun-02,Cadmium
20996,244169,0.2,Sakda,22-Jun-02,Cadmium
21021,244870,0.2,Sakda,22-Jun-02,Cadmium
21046,245565,0.21,Sakda,22-Jun-02,Cadmium
21124,234775,1.83,Kohsoom,29-Jun-02,Cadmium
21503,227669,0.81,Boonsri,8-Aug-02,Cadmium
21529,228584,0.32,Boonsri,8-Aug-02,Cadmium
21555,229441,0.42,Boonsri,8-Aug-02,Cadmium
21581,235687,0.71,Chai,10-Aug-02,Cadmium
21605,236639,0.63,Chai,10-Aug-02,Cadmium
21630,237583,0.92,Chai,10-Aug-02,Cadmium
21655,235715,0.48,Chai,21-Aug-02,Cadmium
21679,236668,0.53,Chai,21-Aug-02,Cadmium
21703,237612,0.32,Chai,21-Aug-02,Cadmium
21727,242125,0.41,Kannika,21-Aug-02,Cadmium
21751,242830,0.38,Kannika,21-Aug-02,Cadmium
21775,243526,0.4,Kannika,21-Aug-02,Cadmium
21844,238376,0.81,Somchair,22-Aug-02,Cadmium
21868,239098,0.68,Busarakhan,22-Aug-02,Cadmium
21892,244217,0.57,Sakda,23-Aug-02,Cadmium
21916,244918,0.6,Sakda,23-Aug-02,Cadmium
21940,245613,0.59,Sakda,23-Aug-02,Cadmium
21966,234828,0.86,Kohsoom,24-Aug-02,Cadmium
21990,227718,1.16,Boonsri,12-Sep-02,Cadmium
22014,228633,0.98,Boonsri,12-Sep-02,Cadmium
22038,229490,1.56,Boonsri,12-Sep-02,Cadmium
22062,238404,1.0,Somchair,12-Sep-02,Cadmium
22087,239126,0.9,Busarakhan,12-Sep-02,Cadmium
22110,235743,1.11,Chai,13-Sep-02,Cadmium
22132,236696,0.98,Chai,13-Sep-02,Cadmium
22154,237640,0.89,Chai,13-Sep-02,Cadmium
22218,234856,1.1,Kohsoom,21-Sep-02,Cadmium
22242,242151,0.64,Kannika,21-Sep-02,Cadmium
22265,242856,0.54,Kannika,21-Sep-02,Cadmium
22288,243552,0.62,Kannika,21-Sep-02,Cadmium
22312,244244,0.48,Sakda,21-Sep-02,Cadmium
22336,244945,0.28,Sakda,21-Sep-02,Cadmium
22360,245640,0.45,Sakda,21-Sep-02,Cadmium
22384,235769,0.76,Chai,25-Sep-02,Cadmium
22409,236722,0.58,Chai,25-Sep-02,Cadmium
22434,237666,0.87,Chai,25-Sep-02,Cadmium
22459,227765,0.35,Boonsri,27-Sep-02,Cadmium
22483,228680,0.23,Boonsri,27-Sep-02,Cadmium
22507,229537,0.71,Boonsri,27-Sep-02,Cadmium
22531,227793,0.1,Boonsri,10-Oct-02,Cadmium
22560,228708,0.57,Boonsri,10-Oct-02,Cadmium
22589,229565,0.33,Boonsri,10-Oct-02,Cadmium
22618,234886,0.33,Kohsoom,10-Oct-02,Cadmium
22643,235798,0.17,Chai,10-Oct-02,Cadmium
22668,236751,0.34,Chai,10-Oct-02,Cadmium
22693,237695,0.19,Chai,10-Oct-02,Cadmium
22718,238433,0.29,Somchair,12-Oct-02,Cadmium
22743,239153,0.32,Busarakhan,12-Oct-02,Cadmium
22767,242179,0.46,Kannika,12-Oct-02,Cadmium
22789,242884,0.18,Kannika,12-Oct-02,Cadmium
22814,243580,0.31,Kannika,12-Oct-02,Cadmium
22836,244272,2.7,Sakda,12-Oct-02,Cadmium
22858,244973,0.41,Sakda,12-Oct-02,Cadmium
22883,245668,0.37,Sakda,12-Oct-02,Cadmium
22893,227811,0.69,Boonsri,15-Oct-02,Cadmium
22904,234899,0.4,Kohsoom,15-Oct-02,Cadmium
22915,235811,0.2,Chai,15-Oct-02,Cadmium
22926,238446,0.43,Somchair,15-Oct-02,Cadmium
22937,239165,0.27,Busarakhan,15-Oct-02,Cadmium
22948,242189,0.31,Kannika,15-Oct-02,Cadmium
22959,244282,0.67,Sakda,15-Oct-02,Cadmium
23033,235839,0.25,Chai,24-Oct-02,Cadmium
23059,236780,0.35,Chai,24-Oct-02,Cadmium
23085,237724,0.48,Chai,24-Oct-02,Cadmium
23113,234929,0.69,Kohsoom,26-Oct-02,Cadmium
23139,238474,0.7,Somchair,26-Oct-02,Cadmium
23166,239193,0.79,Busarakhan,26-Oct-02,Cadmium
23192,242217,0.44,Kannika,26-Oct-02,Cadmium
23218,242913,0.58,Kannika,26-Oct-02,Cadmium
23244,243606,0.66,Kannika,26-Oct-02,Cadmium
23270,244310,0.45,Sakda,26-Oct-02,Cadmium
23296,245002,0.72,Sakda,26-Oct-02,Cadmium
23322,245694,0.55,Sakda,26-Oct-02,Cadmium
23347,235868,1.35,Chai,30-Oct-02,Cadmium
23372,236809,1.21,Chai,30-Oct-02,Cadmium
23397,237753,0.34,Chai,30-Oct-02,Cadmium
23423,227860,0.61,Boonsri,7-Nov-02,Cadmium
23448,228763,3.09,Boonsri,7-Nov-02,Cadmium
23473,229620,0.11,Boonsri,7-Nov-02,Cadmium
23498,235898,1.56,Chai,7-Nov-02,Cadmium
23523,236839,0.96,Chai,7-Nov-02,Cadmium
23547,237782,1.11,Chai,7-Nov-02,Cadmium
23621,242245,0.65,Kannika,21-Nov-02,Cadmium
23644,242941,1.3,Kannika,21-Nov-02,Cadmium
23667,243634,0.92,Kannika,21-Nov-02,Cadmium
23687,244336,1.73,Sakda,21-Nov-02,Cadmium
23710,245030,1.39,Sakda,21-Nov-02,Cadmium
23731,245720,1.64,Sakda,21-Nov-02,Cadmium
23758,234962,0.37,Kohsoom,23-Nov-02,Cadmium
23770,235910,0.14,Chai,5-Dec-02,Cadmium
23777,236851,0.25,Chai,5-Dec-02,Cadmium
23785,237794,0.17,Chai,5-Dec-02,Cadmium
23847,227911,0.29,Boonsri,12-Dec-02,Cadmium
23871,228814,0.2,Boonsri,12-Dec-02,Cadmium
23895,229671,0.92,Boonsri,12-Dec-02,Cadmium
23920,235949,0.18,Chai,13-Dec-02,Cadmium
23940,236890,0.25,Chai,13-Dec-02,Cadmium
23962,237834,0.2,Chai,13-Dec-02,Cadmium
23984,244364,0.39,Sakda,14-Dec-02,Cadmium
24006,245058,0.28,Sakda,14-Dec-02,Cadmium
24027,245747,0.33,Sakda,14-Dec-02,Cadmium
24049,238504,0.32,Somchair,15-Dec-02,Cadmium
24072,239222,0.31,Busarakhan,15-Dec-02,Cadmium
24094,242273,0.21,Kannika,18-Dec-02,Cadmium
24116,242969,0.36,Kannika,18-Dec-02,Cadmium
24138,243661,0.88,Kannika,18-Dec-02,Cadmium
24204,234993,0.54,Kohsoom,22-Dec-02,Cadmium
24230,298329,0.032,Chai,17-Jan-03,Cadmium
24255,299016,0.77,Chai,17-Jan-03,Cadmium
24279,299684,0.51,Chai,17-Jan-03,Cadmium
24303,292828,4.88,Boonsri,23-Jan-03,Cadmium
24330,293448,4.07,Boonsri,23-Jan-03,Cadmium
24357,294066,2.98,Boonsri,23-Jan-03,Cadmium
24384,300362,2.19,Somchair,24-Jan-03,Cadmium
24409,300734,0.042,Busarakhan,24-Jan-03,Cadmium
24436,303132,1.96,Kannika,24-Jan-03,Cadmium
24463,303496,2.23,Kannika,24-Jan-03,Cadmium
24488,303842,5.88,Kannika,24-Jan-03,Cadmium
24514,304201,4.4,Sakda,24-Jan-03,Cadmium
24540,304540,1.75,Sakda,24-Jan-03,Cadmium
24566,304886,2.05,Sakda,24-Jan-03,Cadmium
24592,297897,0.75,Kohsoom,26-Jan-03,Cadmium
24619,298358,4.61,Chai,29-Jan-03,Cadmium
24646,299044,1.02,Chai,29-Jan-03,Cadmium
24673,299712,0.75,Chai,29-Jan-03,Cadmium
24702,298391,1.51,Chai,3-Feb-03,Cadmium
24729,299077,0.187,Chai,3-Feb-03,Cadmium
24756,299745,0.316,Chai,3-Feb-03,Cadmium
24782,292860,9.029,Boonsri,13-Feb-03,Cadmium
24810,293480,0.17300000000000001,Boonsri,13-Feb-03,Cadmium
24837,294098,2.85,Boonsri,13-Feb-03,Cadmium
24865,303165,0.44,Kannika,21-Feb-03,Cadmium
24895,303527,0.34,Kannika,21-Feb-03,Cadmium
24924,303874,1.99,Kannika,21-Feb-03,Cadmium
24953,304233,0.43,Sakda,21-Feb-03,Cadmium
24982,304572,1.12,Sakda,21-Feb-03,Cadmium
25011,304917,2.58,Sakda,21-Feb-03,Cadmium
25042,297933,1.34,Kohsoom,28-Feb-03,Cadmium
25071,298423,0.237,Chai,28-Feb-03,Cadmium
25100,299109,0.59,Chai,28-Feb-03,Cadmium
25129,299777,2.52,Chai,28-Feb-03,Cadmium
25158,300393,0.691,Somchair,28-Feb-03,Cadmium
25187,300767,0.177,Busarakhan,28-Feb-03,Cadmium
25264,298457,0.83,Chai,19-Mar-03,Cadmium
25294,299143,0.63,Chai,19-Mar-03,Cadmium
25320,299811,2.78,Chai,19-Mar-03,Cadmium
25344,292913,2.38,Boonsri,20-Mar-03,Cadmium
25368,293532,1.9,Boonsri,20-Mar-03,Cadmium
25391,294150,0.79,Boonsri,20-Mar-03,Cadmium
25415,304267,11.17,Sakda,20-Mar-03,Cadmium
25443,304606,10.79,Sakda,20-Mar-03,Cadmium
25471,304951,8.19,Sakda,20-Mar-03,Cadmium
25498,303199,8.82,Kannika,21-Mar-03,Cadmium
25526,303560,7.1,Kannika,21-Mar-03,Cadmium
25554,303908,6.3,Kannika,21-Mar-03,Cadmium
25584,297969,0.74,Kohsoom,23-Mar-03,Cadmium
25611,298491,0.68,Chai,29-Mar-03,Cadmium
25637,299173,2.6,Chai,29-Mar-03,Cadmium
25663,299840,0.89,Chai,29-Mar-03,Cadmium
25688,300427,0.68,Somchair,30-Mar-03,Cadmium
25716,300801,0.65,Busarakhan,30-Mar-03,Cadmium
25810,298521,0.34,Chai,20-Apr-03,Cadmium
25837,299203,0.11,Chai,20-Apr-03,Cadmium
25864,299869,0.44,Chai,20-Apr-03,Cadmium
25892,292976,2.77,Boonsri,24-Apr-03,Cadmium
25917,293594,5.01,Boonsri,24-Apr-03,Cadmium
25942,294212,3.61,Boonsri,24-Apr-03,Cadmium
25966,303232,2.36,Kannika,25-Apr-03,Cadmium
25991,303592,4.83,Kannika,25-Apr-03,Cadmium
26016,303940,3.3,Kannika,25-Apr-03,Cadmium
26044,298009,0.84,Kohsoom,26-Apr-03,Cadmium
26071,300459,0.12,Somchair,26-Apr-03,Cadmium
26096,300833,0.12,Busarakhan,26-Apr-03,Cadmium
26121,304299,2.2,Sakda,26-Apr-03,Cadmium
26146,304638,1.31,Sakda,26-Apr-03,Cadmium
26171,304983,6.61,Sakda,26-Apr-03,Cadmium
26196,298553,2.59,Chai,27-Apr-03,Cadmium
26222,299235,1.73,Chai,27-Apr-03,Cadmium
26248,299901,1.92,Chai,27-Apr-03,Cadmium
26331,298584,0.59,Chai,18-May-03,Cadmium
26357,299266,2.01,Chai,18-May-03,Cadmium
26383,299932,2.44,Chai,18-May-03,Cadmium
26409,303262,6.57,Kannika,21-May-03,Cadmium
26432,303622,1.78,Kannika,21-May-03,Cadmium
26455,303970,4.54,Kannika,21-May-03,Cadmium
26520,300489,0.1,Somchair,22-May-03,Cadmium
26543,300863,0.14,Busarakhan,22-May-03,Cadmium
26566,304329,4.99,Sakda,22-May-03,Cadmium
26589,304668,2.39,Sakda,22-May-03,Cadmium
26612,305013,5.32,Sakda,22-May-03,Cadmium
26638,298051,2.97,Kohsoom,24-May-03,Cadmium
26664,298615,7.48,Chai,25-May-03,Cadmium
26687,299297,0.52,Chai,25-May-03,Cadmium
26710,299963,0.36,Chai,25-May-03,Cadmium
26734,293054,1.56,Boonsri,6-Jun-03,Cadmium
26762,293672,0.09,Boonsri,6-Jun-03,Cadmium
26790,294290,0.44,Boonsri,6-Jun-03,Cadmium
26818,298647,0.51,Chai,13-Jun-03,Cadmium
26844,299329,17.6,Chai,13-Jun-03,Cadmium
26870,299995,0.91,Chai,13-Jun-03,Cadmium
26896,293093,1.45,Boonsri,19-Jun-03,Cadmium
26923,293711,2.35,Boonsri,19-Jun-03,Cadmium
26950,294329,1.15,Boonsri,19-Jun-03,Cadmium
26979,298090,0.92,Kohsoom,21-Jun-03,Cadmium
27006,298684,0.406,Chai,21-Jun-03,Cadmium
27033,299366,0.38,Chai,21-Jun-03,Cadmium
27060,300032,0.36,Chai,21-Jun-03,Cadmium
27087,303294,0.442,Kannika,26-Jun-03,Cadmium
27112,303654,0.494,Kannika,26-Jun-03,Cadmium
27137,304002,0.491,Kannika,26-Jun-03,Cadmium
27162,304361,0.613,Sakda,26-Jun-03,Cadmium
27187,304700,0.444,Sakda,26-Jun-03,Cadmium
27212,305045,0.5589999999999999,Sakda,26-Jun-03,Cadmium
27237,300521,0.361,Somchair,28-Jun-03,Cadmium
27262,300895,0.41200000000000003,Busarakhan,28-Jun-03,Cadmium
27346,293132,0.214,Boonsri,10-Jul-03,Cadmium
27376,293750,0.385,Boonsri,10-Jul-03,Cadmium
27406,294368,0.8440000000000001,Boonsri,10-Jul-03,Cadmium
27432,298739,1.499,Chai,10-Jul-03,Cadmium
27454,299421,2.316,Chai,10-Jul-03,Cadmium
27476,300087,2.104,Chai,10-Jul-03,Cadmium
27498,300550,5.2410000000000005,Somchair,12-Jul-03,Cadmium
27521,300924,1.2209999999999999,Busarakhan,12-Jul-03,Cadmium
27544,303323,3.287,Kannika,24-Jul-03,Cadmium
27567,303683,3.025,Kannika,24-Jul-03,Cadmium
27590,304031,5.99,Kannika,24-Jul-03,Cadmium
27613,304390,0.958,Sakda,24-Jul-03,Cadmium
27636,304729,1.379,Sakda,24-Jul-03,Cadmium
27659,305074,1.359,Sakda,24-Jul-03,Cadmium
27686,293173,0.34600000000000003,Boonsri,25-Jul-03,Cadmium
27712,293791,0.28800000000000003,Boonsri,25-Jul-03,Cadmium
27738,294409,0.301,Boonsri,25-Jul-03,Cadmium
27764,298129,0.971,Kohsoom,26-Jul-03,Cadmium
27790,293202,0.5760000000000001,Boonsri,7-Aug-03,Cadmium
27816,293820,0.401,Boonsri,7-Aug-03,Cadmium
27842,294438,7.265,Boonsri,7-Aug-03,Cadmium
27868,298160,0.88,Kohsoom,9-Aug-03,Cadmium
27882,298174,3.25,Kohsoom,15-Aug-03,Cadmium
27904,298750,0.59,Chai,15-Aug-03,Cadmium
27926,300098,0.42,Chai,15-Aug-03,Cadmium
27948,300562,0.52,Somchair,15-Aug-03,Cadmium
27970,300936,0.08,Busarakhan,15-Aug-03,Cadmium
27992,303335,0.33,Kannika,15-Aug-03,Cadmium
28013,304042,1.01,Kannika,15-Aug-03,Cadmium
28034,305086,0.3,Sakda,15-Aug-03,Cadmium
28067,298787,0.927,Chai,16-Aug-03,Cadmium
28092,299447,0.247,Chai,16-Aug-03,Cadmium
28117,300135,0.20199999999999999,Chai,16-Aug-03,Cadmium
28142,300599,0.171,Somchair,20-Aug-03,Cadmium
28164,300973,0.109,Busarakhan,20-Aug-03,Cadmium
28248,298812,0.159,Chai,28-Aug-03,Cadmium
28265,299472,0.226,Chai,28-Aug-03,Cadmium
28282,300160,0.13699999999999998,Chai,28-Aug-03,Cadmium
28417,298214,3.0410000000000004,Kohsoom,13-Sep-03,Cadmium
28455,299498,3.0410000000000004,Chai,13-Sep-03,Cadmium
28495,300626,0.392,Somchair,15-Sep-03,Cadmium
28520,301000,0.684,Busarakhan,16-Sep-03,Cadmium
28560,303737,2.114,Kannika,17-Sep-03,Cadmium
28617,304782,0.33799999999999997,Sakda,18-Sep-03,Cadmium
28658,298858,0.632,Chai,8-Oct-03,Cadmium
28686,299528,0.429,Chai,8-Oct-03,Cadmium
