,id,value,location,sample date,measure
34662,502878,0.077,Boonsri,24-Sep-04,Ammonium
34694,503994,0.233,Boonsri,24-Sep-04,Ammonium
34726,510729,1.68,Kohsoom,27-Sep-04,Ammonium
34759,501696,0.23,Boonsri,8-Oct-04,Ammonium
34789,502914,0.17800000000000002,Boonsri,8-Oct-04,Ammonium
34820,504030,0.155,Boonsri,8-Oct-04,Ammonium
34849,518864,0.0,Kannika,9-Oct-04,Ammonium
34873,519573,0.06,Kannika,9-Oct-04,Ammonium
34897,520254,0.0,Kannika,9-Oct-04,Ammonium
34921,520966,0.0,Sakda,9-Oct-04,Ammonium
34945,521737,0.0,Sakda,9-Oct-04,Ammonium
34968,522464,0.0,Sakda,9-Oct-04,Ammonium
34993,511763,0.0,Chai,11-Oct-04,Ammonium
35018,512875,0.0,Chai,11-Oct-04,Ammonium
35043,513904,0.0,Chai,11-Oct-04,Ammonium
35067,514705,0.34,Somchair,21-Oct-04,Ammonium
35091,515481,0.54,Busarakhan,21-Oct-04,Ammonium
35116,501730,0.33,Boonsri,22-Oct-04,Ammonium
35147,502956,0.24,Boonsri,22-Oct-04,Ammonium
35179,504064,0.29,Boonsri,22-Oct-04,Ammonium
35210,510773,1.77,Kohsoom,24-Oct-04,Ammonium
35271,501766,0.862,Boonsri,5-Nov-04,Ammonium
35302,503000,0.831,Boonsri,5-Nov-04,Ammonium
35332,504100,0.9159999999999999,Boonsri,5-Nov-04,Ammonium
35446,511802,0.863,Chai,21-Nov-04,Ammonium
35477,512926,0.726,Chai,21-Nov-04,Ammonium
35508,513942,0.7829999999999999,Chai,21-Nov-04,Ammonium
35538,501809,0.528,Boonsri,26-Nov-04,Ammonium
35569,503035,0.27899999999999997,Boonsri,26-Nov-04,Ammonium
35601,504135,0.435,Boonsri,26-Nov-04,Ammonium
35663,510817,2.1,Kohsoom,28-Nov-04,Ammonium
35697,501845,0.45,Boonsri,3-Dec-04,Ammonium
35722,503079,0.46,Boonsri,3-Dec-04,Ammonium
35750,504171,0.64,Boonsri,3-Dec-04,Ammonium
35774,514750,0.24100000000000002,Somchair,3-Dec-04,Ammonium
35798,515526,0.26,Busarakhan,3-Dec-04,Ammonium
35822,511849,0.327,Chai,5-Dec-04,Ammonium
35846,512986,0.262,Chai,5-Dec-04,Ammonium
35871,513988,0.215,Chai,5-Dec-04,Ammonium
35923,518904,0.11,Kannika,11-Dec-04,Ammonium
35946,519625,0.129,Kannika,11-Dec-04,Ammonium
35970,520294,0.204,Kannika,11-Dec-04,Ammonium
35993,521007,0.087,Sakda,11-Dec-04,Ammonium
36016,521789,0.07200000000000001,Sakda,11-Dec-04,Ammonium
36040,522504,0.063,Sakda,11-Dec-04,Ammonium
36063,501875,0.209,Boonsri,17-Dec-04,Ammonium
36091,510862,1.51,Kohsoom,19-Dec-04,Ammonium
36123,589624,0.64,Boonsri,14-Jan-05,Ammonium
36169,591219,0.57,Boonsri,14-Jan-05,Ammonium
36215,592974,0.505,Boonsri,14-Jan-05,Ammonium
36259,613517,1.15,Kannika,16-Jan-05,Ammonium
36299,614452,0.948,Kannika,16-Jan-05,Ammonium
36339,615469,0.198,Kannika,16-Jan-05,Ammonium
36380,616398,0.865,Sakda,16-Jan-05,Ammonium
36421,617335,0.799,Sakda,16-Jan-05,Ammonium
36462,618357,1.04,Sakda,16-Jan-05,Ammonium
36502,607557,0.78,Somchair,22-Jan-05,Ammonium
36543,608505,0.7440000000000001,Busarakhan,22-Jan-05,Ammonium
36583,603316,0.564,Chai,27-Jan-05,Ammonium
36622,604675,0.644,Chai,27-Jan-05,Ammonium
36660,606206,0.365,Chai,27-Jan-05,Ammonium
36699,589676,0.31,Boonsri,28-Jan-05,Ammonium
36746,591278,0.24,Boonsri,28-Jan-05,Ammonium
36794,593025,0.33,Boonsri,28-Jan-05,Ammonium
36840,602357,1.26,Kohsoom,30-Jan-05,Ammonium
36881,603357,0.172,Chai,31-Jan-05,Ammonium
36900,604722,0.28300000000000003,Chai,31-Jan-05,Ammonium
36921,606246,0.12300000000000001,Chai,31-Jan-05,Ammonium
36944,589728,0.435,Boonsri,11-Feb-05,Ammonium
36979,591338,0.33399999999999996,Boonsri,11-Feb-05,Ammonium
37014,593077,0.256,Boonsri,11-Feb-05,Ammonium
37048,613563,0.11,Kannika,11-Feb-05,Ammonium
37083,614505,0.021,Kannika,11-Feb-05,Ammonium
37117,615516,0.035,Kannika,11-Feb-05,Ammonium
37150,616445,0.028999999999999998,Sakda,11-Feb-05,Ammonium
37186,617389,0.0,Sakda,11-Feb-05,Ammonium
37220,618403,0.057999999999999996,Sakda,11-Feb-05,Ammonium
37253,607604,1.27,Somchair,20-Feb-05,Ammonium
37295,608551,0.568,Busarakhan,20-Feb-05,Ammonium
37337,603384,0.038,Chai,21-Feb-05,Ammonium
37359,604758,0.028999999999999998,Chai,21-Feb-05,Ammonium
37380,606274,0.225,Chai,21-Feb-05,Ammonium
37402,589770,0.505,Boonsri,24-Feb-05,Ammonium
37448,591387,0.65,Boonsri,24-Feb-05,Ammonium
37495,593118,0.5589999999999999,Boonsri,24-Feb-05,Ammonium
37540,602407,5.4,Kohsoom,27-Feb-05,Ammonium
37585,603407,0.39799999999999996,Chai,28-Feb-05,Ammonium
37617,604780,0.195,Chai,28-Feb-05,Ammonium
37649,606296,0.11599999999999999,Chai,28-Feb-05,Ammonium
37684,589821,0.248,Boonsri,11-Mar-05,Ammonium
37729,591446,0.256,Boonsri,11-Mar-05,Ammonium
37775,593169,0.256,Boonsri,11-Mar-05,Ammonium
37820,613604,0.215,Kannika,11-Mar-05,Ammonium
37859,614553,0.922,Kannika,11-Mar-05,Ammonium
37899,615555,0.326,Kannika,11-Mar-05,Ammonium
37937,616487,0.125,Sakda,11-Mar-05,Ammonium
37975,617436,0.155,Sakda,11-Mar-05,Ammonium
38012,618442,0.085,Sakda,11-Mar-05,Ammonium
38048,603447,0.43,Chai,17-Mar-05,Ammonium
38089,604827,0.43,Chai,17-Mar-05,Ammonium
38129,606336,0.39,Chai,17-Mar-05,Ammonium
38169,607651,0.684,Somchair,24-Mar-05,Ammonium
38212,608599,0.293,Busarakhan,24-Mar-05,Ammonium
38255,589873,0.505,Boonsri,25-Mar-05,Ammonium
38304,591505,0.217,Boonsri,25-Mar-05,Ammonium
38354,593221,0.20199999999999999,Boonsri,25-Mar-05,Ammonium
38402,602461,5.56,Kohsoom,27-Mar-05,Ammonium
38447,603489,0.547,Chai,31-Mar-05,Ammonium
38481,604875,0.048,Chai,31-Mar-05,Ammonium
38514,606377,0.256,Chai,31-Mar-05,Ammonium
38552,589928,0.419,Boonsri,8-Apr-05,Ammonium
38598,591568,0.349,Boonsri,8-Apr-05,Ammonium
38644,593276,0.442,Boonsri,8-Apr-05,Ammonium
38688,613649,0.204,Kannika,8-Apr-05,Ammonium
38731,614606,0.18899999999999997,Kannika,8-Apr-05,Ammonium
38773,615599,0.142,Kannika,8-Apr-05,Ammonium
38815,616531,0.9359999999999999,Sakda,8-Apr-05,Ammonium
38857,617486,0.5489999999999999,Sakda,8-Apr-05,Ammonium
38898,618484,1.23,Sakda,8-Apr-05,Ammonium
38939,603531,0.07,Chai,11-Apr-05,Ammonium
38981,604923,0.0,Chai,11-Apr-05,Ammonium
39023,606419,0.026000000000000002,Chai,11-Apr-05,Ammonium
39063,603575,0.833,Chai,21-Apr-05,Ammonium
39099,604974,0.563,Chai,21-Apr-05,Ammonium
39135,606463,0.429,Chai,21-Apr-05,Ammonium
39172,589980,0.11599999999999999,Boonsri,22-Apr-05,Ammonium
39220,591627,0.163,Boonsri,22-Apr-05,Ammonium
39270,593326,0.139,Boonsri,22-Apr-05,Ammonium
39317,607698,0.263,Somchair,24-Apr-05,Ammonium
39359,608646,0.099,Busarakhan,24-Apr-05,Ammonium
39401,602515,3.07,Kohsoom,25-Apr-05,Ammonium
39450,590034,0.2,Boonsri,13-May-05,Ammonium
39498,591690,0.32,Boonsri,13-May-05,Ammonium
39546,593380,0.41,Boonsri,13-May-05,Ammonium
39596,613698,0.321,Kannika,13-May-05,Ammonium
39641,614661,0.205,Kannika,13-May-05,Ammonium
39687,615647,0.25,Kannika,13-May-05,Ammonium
39732,616579,0.35700000000000004,Sakda,13-May-05,Ammonium
39777,617539,0.514,Sakda,13-May-05,Ammonium
39823,618531,0.475,Sakda,13-May-05,Ammonium
39866,603618,0.43200000000000005,Chai,16-May-05,Ammonium
39909,605024,0.5489999999999999,Chai,16-May-05,Ammonium
39953,606505,0.263,Chai,16-May-05,Ammonium
39994,603663,0.08800000000000001,Chai,23-May-05,Ammonium
40028,605077,0.221,Chai,23-May-05,Ammonium
40062,606550,0.418,Chai,23-May-05,Ammonium
40158,590108,0.17,Boonsri,28-May-05,Ammonium
40189,591764,0.3,Boonsri,28-May-05,Ammonium
40220,593455,0.35,Boonsri,28-May-05,Ammonium
40269,602588,4.89,Kohsoom,29-May-05,Ammonium
40300,607747,0.10800000000000001,Somchair,29-May-05,Ammonium
40344,608694,0.035,Busarakhan,29-May-05,Ammonium
40389,590145,0.18600000000000003,Boonsri,10-Jun-05,Ammonium
40435,591801,0.163,Boonsri,10-Jun-05,Ammonium
40482,593492,0.147,Boonsri,10-Jun-05,Ammonium
40528,613748,0.3,Kannika,10-Jun-05,Ammonium
40554,614719,0.24,Kannika,10-Jun-05,Ammonium
40580,615697,0.24,Kannika,10-Jun-05,Ammonium
40606,616631,0.19,Sakda,10-Jun-05,Ammonium
40633,617597,0.18,Sakda,10-Jun-05,Ammonium
40661,618581,0.28,Sakda,10-Jun-05,Ammonium
40800,603705,0.113,Chai,13-Jun-05,Ammonium
40845,605121,0.085,Chai,13-Jun-05,Ammonium
40890,606592,0.139,Chai,13-Jun-05,Ammonium
40934,607797,0.53,Somchair,17-Jun-05,Ammonium
40960,608745,1.03,Busarakhan,17-Jun-05,Ammonium
40984,603752,0.78,Chai,20-Jun-05,Ammonium
41020,605175,0.81,Chai,20-Jun-05,Ammonium
41055,606639,0.36,Chai,20-Jun-05,Ammonium
41129,590197,0.044000000000000004,Boonsri,24-Jun-05,Ammonium
41177,591860,0.147,Boonsri,24-Jun-05,Ammonium
41223,593544,0.17,Boonsri,24-Jun-05,Ammonium
41271,602624,3.79,Kohsoom,26-Jun-05,Ammonium
41305,590251,0.19,Boonsri,8-Jul-05,Ammonium
41355,591918,0.27,Boonsri,8-Jul-05,Ammonium
41406,593598,0.29,Boonsri,8-Jul-05,Ammonium
41456,613799,0.35,Kannika,8-Jul-05,Ammonium
41503,614775,0.27699999999999997,Kannika,8-Jul-05,Ammonium
41551,615747,0.263,Kannika,8-Jul-05,Ammonium
41598,616683,0.376,Sakda,8-Jul-05,Ammonium
41646,617656,0.39799999999999996,Sakda,8-Jul-05,Ammonium
41694,618632,0.233,Sakda,8-Jul-05,Ammonium
41741,590307,0.12,Boonsri,22-Jul-05,Ammonium
41789,591982,0.18,Boonsri,22-Jul-05,Ammonium
41838,593654,0.21,Boonsri,22-Jul-05,Ammonium
41886,603795,0.094,Chai,23-Jul-05,Ammonium
41932,605225,0.027999999999999997,Chai,23-Jul-05,Ammonium
41979,606682,0.0,Chai,23-Jul-05,Ammonium
42023,602663,4.1,Kohsoom,24-Jul-05,Ammonium
42053,607847,0.5589999999999999,Somchair,24-Jul-05,Ammonium
42099,608796,0.535,Busarakhan,24-Jul-05,Ammonium
42163,603843,0.36,Chai,31-Jul-05,Ammonium
42201,605282,0.21,Chai,31-Jul-05,Ammonium
42239,606730,0.672,Chai,31-Jul-05,Ammonium
42279,590361,0.209,Boonsri,12-Aug-05,Ammonium
42328,592043,0.303,Boonsri,12-Aug-05,Ammonium
42378,593708,0.24,Boonsri,12-Aug-05,Ammonium
42427,613852,0.033,Kannika,12-Aug-05,Ammonium
42479,614837,0.0,Kannika,12-Aug-05,Ammonium
42531,615800,0.0,Kannika,12-Aug-05,Ammonium
42582,616737,0.39899999999999997,Sakda,12-Aug-05,Ammonium
42634,617718,0.09,Sakda,12-Aug-05,Ammonium
42686,618685,0.054000000000000006,Sakda,12-Aug-05,Ammonium
42737,607899,0.5379999999999999,Somchair,14-Aug-05,Ammonium
42766,608848,0.539,Busarakhan,14-Aug-05,Ammonium
42795,603888,0.48100000000000004,Chai,18-Aug-05,Ammonium
42844,605335,0.556,Chai,18-Aug-05,Ammonium
42893,606775,0.45,Chai,18-Aug-05,Ammonium
42960,603940,0.313,Chai,25-Aug-05,Ammonium
42999,605394,0.38299999999999995,Chai,25-Aug-05,Ammonium
43039,606826,0.625,Chai,25-Aug-05,Ammonium
43079,590416,0.24,Boonsri,26-Aug-05,Ammonium
43130,592106,0.264,Boonsri,26-Aug-05,Ammonium
43182,593763,0.24,Boonsri,26-Aug-05,Ammonium
43272,602739,3.01,Kohsoom,28-Aug-05,Ammonium
43302,590473,0.248,Boonsri,9-Sep-05,Ammonium
43349,592171,0.24,Boonsri,9-Sep-05,Ammonium
43397,593820,0.17800000000000002,Boonsri,9-Sep-05,Ammonium
43444,613909,0.20800000000000002,Kannika,9-Sep-05,Ammonium
43489,614901,0.247,Kannika,9-Sep-05,Ammonium
43534,615856,0.23199999999999998,Kannika,9-Sep-05,Ammonium
43578,616794,0.379,Sakda,9-Sep-05,Ammonium
43622,617782,0.28300000000000003,Sakda,9-Sep-05,Ammonium
43667,618741,0.307,Sakda,9-Sep-05,Ammonium
43711,603984,0.141,Chai,22-Sep-05,Ammonium
43755,605446,0.08900000000000001,Chai,22-Sep-05,Ammonium
43800,606869,0.079,Chai,22-Sep-05,Ammonium
43844,590526,0.13,Boonsri,23-Sep-05,Ammonium
43893,592227,0.085,Boonsri,23-Sep-05,Ammonium
43943,593873,0.051,Boonsri,23-Sep-05,Ammonium
43992,607952,0.282,Somchair,24-Sep-05,Ammonium
44037,608901,0.113,Busarakhan,24-Sep-05,Ammonium
44081,602773,2.62,Kohsoom,25-Sep-05,Ammonium
44123,604030,0.242,Chai,29-Sep-05,Ammonium
44163,605500,0.217,Chai,29-Sep-05,Ammonium
44203,606915,0.215,Chai,29-Sep-05,Ammonium
44244,590581,0.155,Boonsri,2-Oct-05,Ammonium
44280,592285,0.147,Boonsri,2-Oct-05,Ammonium
44321,593928,0.124,Boonsri,2-Oct-05,Ammonium
44356,604077,0.355,Chai,10-Oct-05,Ammonium
44395,605554,0.251,Chai,10-Oct-05,Ammonium
44439,606961,0.128,Chai,10-Oct-05,Ammonium
44481,613959,0.11900000000000001,Kannika,14-Oct-05,Ammonium
44520,614958,0.12300000000000001,Kannika,14-Oct-05,Ammonium
44558,615905,0.085,Kannika,14-Oct-05,Ammonium
44598,616843,0.361,Sakda,14-Oct-05,Ammonium
44637,617839,0.474,Sakda,14-Oct-05,Ammonium
44677,618790,0.369,Sakda,14-Oct-05,Ammonium
44713,604120,0.111,Chai,20-Oct-05,Ammonium
44745,605609,0.063,Chai,20-Oct-05,Ammonium
44775,607007,0.028999999999999998,Chai,20-Oct-05,Ammonium
44804,590623,0.27899999999999997,Boonsri,21-Oct-05,Ammonium
44843,592339,0.046,Boonsri,21-Oct-05,Ammonium
44881,593969,0.048,Boonsri,21-Oct-05,Ammonium
44918,602822,1.91,Kohsoom,23-Oct-05,Ammonium
44950,608002,0.47600000000000003,Somchair,23-Oct-05,Ammonium
44994,608951,0.278,Busarakhan,23-Oct-05,Ammonium
45035,590668,0.10099999999999999,Boonsri,6-Nov-05,Ammonium
45076,592390,0.085,Boonsri,6-Nov-05,Ammonium
45120,594013,0.10099999999999999,Boonsri,6-Nov-05,Ammonium
45160,614005,0.231,Kannika,11-Nov-05,Ammonium
45198,615010,0.278,Kannika,11-Nov-05,Ammonium
45235,615952,0.11900000000000001,Kannika,11-Nov-05,Ammonium
45272,616889,0.159,Sakda,11-Nov-05,Ammonium
45309,617893,0.22399999999999998,Sakda,11-Nov-05,Ammonium
45345,618835,0.332,Sakda,11-Nov-05,Ammonium
45381,604159,0.105,Chai,19-Nov-05,Ammonium
45422,605653,0.107,Chai,19-Nov-05,Ammonium
45462,607041,0.055999999999999994,Chai,19-Nov-05,Ammonium
45500,608053,0.163,Somchair,24-Nov-05,Ammonium
45539,608999,0.276,Busarakhan,24-Nov-05,Ammonium
45580,590715,0.085,Boonsri,25-Nov-05,Ammonium
45618,592448,0.17800000000000002,Boonsri,25-Nov-05,Ammonium
45655,594059,0.17,Boonsri,25-Nov-05,Ammonium
45694,604204,0.135,Chai,26-Nov-05,Ammonium
45724,605705,0.282,Chai,26-Nov-05,Ammonium
45754,607083,0.0,Chai,26-Nov-05,Ammonium
45784,602859,2.41,Kohsoom,27-Nov-05,Ammonium
45825,590759,0.249,Boonsri,2-Dec-05,Ammonium
45868,592499,0.078,Boonsri,2-Dec-05,Ammonium
45911,594106,0.17,Boonsri,2-Dec-05,Ammonium
45953,604241,0.11199999999999999,Chai,5-Dec-05,Ammonium
45986,605750,0.081,Chai,5-Dec-05,Ammonium
46021,607119,0.107,Chai,5-Dec-05,Ammonium
46053,614050,0.05,Kannika,9-Dec-05,Ammonium
46085,615061,0.03,Kannika,9-Dec-05,Ammonium
46117,615996,0.12,Kannika,9-Dec-05,Ammonium
46148,616933,0.13,Sakda,9-Dec-05,Ammonium
46180,617943,0.2,Sakda,9-Dec-05,Ammonium
46217,618878,0.136,Sakda,9-Dec-05,Ammonium
46250,590807,0.05,Boonsri,16-Dec-05,Ammonium
46290,592555,0.040999999999999995,Boonsri,16-Dec-05,Ammonium
46329,594153,0.047,Boonsri,16-Dec-05,Ammonium
46365,604277,0.35100000000000003,Chai,16-Dec-05,Ammonium
46392,605795,0.10099999999999999,Chai,16-Dec-05,Ammonium
46425,607154,0.09300000000000001,Chai,16-Dec-05,Ammonium
46457,602904,4.16,Kohsoom,18-Dec-05,Ammonium
46499,608099,0.348,Somchair,22-Dec-05,Ammonium
46535,609046,0.389,Busarakhan,22-Dec-05,Ammonium
46570,683169,0.14,Boonsri,13-Jan-06,Ammonium
46607,684761,0.25,Boonsri,13-Jan-06,Ammonium
46644,686449,0.19,Boonsri,13-Jan-06,Ammonium
46682,707014,0.08,Kannika,13-Jan-06,Ammonium
46718,707958,0.0217,Kannika,13-Jan-06,Ammonium
46753,708987,0.077,Kannika,13-Jan-06,Ammonium
46788,709948,0.02,Sakda,13-Jan-06,Ammonium
46823,710893,0.24100000000000002,Sakda,13-Jan-06,Ammonium
46860,711898,0.245,Sakda,13-Jan-06,Ammonium
46897,696821,0.192,Chai,19-Jan-06,Ammonium
46934,698188,0.151,Chai,19-Jan-06,Ammonium
46971,699694,0.247,Chai,19-Jan-06,Ammonium
47008,683213,0.41,Boonsri,27-Jan-06,Ammonium
47051,684812,0.52,Boonsri,27-Jan-06,Ammonium
47093,686493,0.68,Boonsri,27-Jan-06,Ammonium
47136,696861,0.301,Chai,28-Jan-06,Ammonium
47165,698235,0.078,Chai,28-Jan-06,Ammonium
47197,699734,0.098,Chai,28-Jan-06,Ammonium
47228,702018,0.146,Busarakhan,28-Jan-06,Ammonium
47263,695864,2.16,Kohsoom,29-Jan-06,Ammonium
47301,701060,0.16699999999999998,Somchair,29-Jan-06,Ammonium
47337,683262,0.51,Boonsri,10-Feb-06,Ammonium
47379,684867,0.39,Boonsri,10-Feb-06,Ammonium
47421,686544,0.37,Boonsri,10-Feb-06,Ammonium
47463,707056,0.982,Kannika,10-Feb-06,Ammonium
47498,708006,0.574,Kannika,10-Feb-06,Ammonium
47537,709028,0.774,Kannika,10-Feb-06,Ammonium
47577,709989,0.32899999999999996,Sakda,10-Feb-06,Ammonium
47611,710943,0.973,Sakda,10-Feb-06,Ammonium
47649,711941,0.618,Sakda,10-Feb-06,Ammonium
47689,683310,0.5429999999999999,Boonsri,24-Feb-06,Ammonium
47732,684915,0.419,Boonsri,24-Feb-06,Ammonium
47775,686592,0.31,Boonsri,24-Feb-06,Ammonium
47819,696897,0.479,Chai,24-Feb-06,Ammonium
47859,698281,0.436,Chai,24-Feb-06,Ammonium
47896,699770,0.396,Chai,24-Feb-06,Ammonium
47932,701101,1.19,Somchair,25-Feb-06,Ammonium
47969,702062,0.768,Busarakhan,25-Feb-06,Ammonium
48009,695908,3.82,Kohsoom,26-Feb-06,Ammonium
48048,696940,0.32299999999999995,Chai,28-Feb-06,Ammonium
48079,698321,0.425,Chai,28-Feb-06,Ammonium
48108,699809,0.255,Chai,28-Feb-06,Ammonium
48141,683359,0.575,Boonsri,9-Mar-06,Ammonium
48187,684964,0.48,Boonsri,9-Mar-06,Ammonium
48230,686642,0.6,Boonsri,9-Mar-06,Ammonium
48273,707096,0.8809999999999999,Kannika,9-Mar-06,Ammonium
48311,708050,0.845,Kannika,9-Mar-06,Ammonium
48349,709073,0.737,Kannika,9-Mar-06,Ammonium
48388,710029,0.146,Sakda,9-Mar-06,Ammonium
48430,710987,0.609,Sakda,9-Mar-06,Ammonium
48457,711987,0.419,Sakda,9-Mar-06,Ammonium
48484,696978,0.268,Chai,17-Mar-06,Ammonium
48524,698357,0.215,Chai,17-Mar-06,Ammonium
48562,699847,0.42700000000000005,Chai,17-Mar-06,Ammonium
48598,683410,0.26,Boonsri,23-Mar-06,Ammonium
48640,685012,0.2,Boonsri,23-Mar-06,Ammonium
48682,686691,0.225,Boonsri,23-Mar-06,Ammonium
48726,701144,1.5,Somchair,23-Mar-06,Ammonium
48762,702108,0.784,Busarakhan,23-Mar-06,Ammonium
48798,695954,1.36,Kohsoom,25-Mar-06,Ammonium
48839,697021,0.584,Chai,29-Mar-06,Ammonium
48861,698398,0.255,Chai,29-Mar-06,Ammonium
48894,699887,0.317,Chai,29-Mar-06,Ammonium
48924,683458,0.303,Boonsri,6-Apr-06,Ammonium
48969,685060,0.295,Boonsri,6-Apr-06,Ammonium
49014,686740,0.24,Boonsri,6-Apr-06,Ammonium
49059,707141,0.589,Kannika,15-Apr-06,Ammonium
49100,708095,0.295,Kannika,15-Apr-06,Ammonium
49139,709118,0.127,Kannika,15-Apr-06,Ammonium
49181,710077,0.136,Sakda,15-Apr-06,Ammonium
49221,711020,0.19,Sakda,15-Apr-06,Ammonium
49259,712020,0.18600000000000003,Sakda,15-Apr-06,Ammonium
49300,697050,0.308,Chai,23-Apr-06,Ammonium
49341,698438,0.24100000000000002,Chai,23-Apr-06,Ammonium
49380,699922,0.20800000000000002,Chai,23-Apr-06,Ammonium
49415,683508,0.10099999999999999,Boonsri,27-Apr-06,Ammonium
49458,685117,0.078,Boonsri,27-Apr-06,Ammonium
49504,686790,0.085,Boonsri,27-Apr-06,Ammonium
49538,701186,0.156,Somchair,27-Apr-06,Ammonium
49581,702151,0.162,Busarakhan,27-Apr-06,Ammonium
49619,696001,1.16,Kohsoom,29-Apr-06,Ammonium
49660,697094,0.451,Chai,30-Apr-06,Ammonium
49692,698487,0.231,Chai,30-Apr-06,Ammonium
49723,699961,0.191,Chai,30-Apr-06,Ammonium
49759,683557,0.209,Boonsri,3-May-06,Ammonium
49808,685176,0.20199999999999999,Boonsri,3-May-06,Ammonium
49857,686829,0.19399999999999998,Boonsri,3-May-06,Ammonium
49903,707188,0.331,Kannika,11-May-06,Ammonium
49934,708147,0.354,Kannika,11-May-06,Ammonium
49978,709166,0.374,Kannika,11-May-06,Ammonium
50020,710123,0.193,Sakda,11-May-06,Ammonium
50051,711071,0.304,Sakda,11-May-06,Ammonium
50082,712067,0.295,Sakda,11-May-06,Ammonium
50125,683612,0.268,Boonsri,25-May-06,Ammonium
50170,685238,0.17,Boonsri,25-May-06,Ammonium
50217,686881,0.027000000000000003,Boonsri,25-May-06,Ammonium
50262,697133,0.036000000000000004,Chai,25-May-06,Ammonium
50283,698532,0.02,Chai,25-May-06,Ammonium
50303,700002,0.213,Chai,25-May-06,Ammonium
50324,696050,3.3,Kohsoom,27-May-06,Ammonium
50369,697157,0.345,Chai,28-May-06,Ammonium
50382,698555,0.22399999999999998,Chai,28-May-06,Ammonium
50395,700026,0.12300000000000001,Chai,28-May-06,Ammonium
50410,701235,0.565,Somchair,31-May-06,Ammonium
50454,702196,0.672,Busarakhan,31-May-06,Ammonium
50482,697172,1.15,Chai,1-Jun-06,Ammonium
50519,698570,0.655,Chai,1-Jun-06,Ammonium
50556,700041,0.542,Chai,1-Jun-06,Ammonium
50596,683663,0.217,Boonsri,8-Jun-06,Ammonium
50641,685298,0.155,Boonsri,8-Jun-06,Ammonium
50687,686932,0.20199999999999999,Boonsri,8-Jun-06,Ammonium
50731,710157,0.063,Sakda,8-Jun-06,Ammonium
50777,711112,0.045,Sakda,8-Jun-06,Ammonium
50823,712113,0.268,Sakda,8-Jun-06,Ammonium
50870,697217,0.728,Chai,18-Jun-06,Ammonium
50914,698622,0.723,Chai,18-Jun-06,Ammonium
50959,700086,0.6890000000000001,Chai,18-Jun-06,Ammonium
51004,683714,0.17,Boonsri,22-Jun-06,Ammonium
51047,685357,0.023,Boonsri,22-Jun-06,Ammonium
51093,686984,0.069,Boonsri,22-Jun-06,Ammonium
51140,701284,1.33,Somchair,25-Jun-06,Ammonium
51188,702232,0.772,Busarakhan,25-Jun-06,Ammonium
51236,696103,1.39,Kohsoom,26-Jun-06,Ammonium
51281,707225,0.598,Kannika,26-Jun-06,Ammonium
51327,708204,0.778,Kannika,26-Jun-06,Ammonium
51374,709214,0.578,Kannika,26-Jun-06,Ammonium
51421,697267,0.408,Chai,9-Jul-06,Ammonium
51469,698680,0.32899999999999996,Chai,9-Jul-06,Ammonium
51517,700137,0.07400000000000001,Chai,9-Jul-06,Ammonium
51565,707277,0.772,Kannika,11-Jul-06,Ammonium
51612,708264,0.26899999999999996,Kannika,11-Jul-06,Ammonium
51659,709267,1.05,Kannika,11-Jul-06,Ammonium
51706,683763,0.474,Boonsri,13-Jul-06,Ammonium
51758,685416,0.326,Boonsri,13-Jul-06,Ammonium
51811,687037,0.27899999999999997,Boonsri,13-Jul-06,Ammonium
51863,710211,0.877,Sakda,13-Jul-06,Ammonium
51911,711173,0.252,Sakda,13-Jul-06,Ammonium
51959,712166,0.18899999999999997,Sakda,13-Jul-06,Ammonium
52005,697318,0.754,Chai,15-Jul-06,Ammonium
52045,698738,0.493,Chai,15-Jul-06,Ammonium
52086,700188,0.29,Chai,15-Jul-06,Ammonium
52128,701338,0.5760000000000001,Somchair,16-Jul-06,Ammonium
52176,702286,0.292,Busarakhan,16-Jul-06,Ammonium
52224,683821,0.396,Boonsri,27-Jul-06,Ammonium
52276,685482,0.341,Boonsri,27-Jul-06,Ammonium
52329,687095,0.24,Boonsri,27-Jul-06,Ammonium
52410,683879,0.11599999999999999,Boonsri,10-Aug-06,Ammonium
52456,685548,0.09300000000000001,Boonsri,10-Aug-06,Ammonium
52503,687153,0.085,Boonsri,10-Aug-06,Ammonium
52549,707330,0.73,Kannika,10-Aug-06,Ammonium
52597,708324,0.502,Kannika,10-Aug-06,Ammonium
52646,709320,0.602,Kannika,10-Aug-06,Ammonium
52695,710265,0.34,Sakda,10-Aug-06,Ammonium
52744,711234,0.299,Sakda,10-Aug-06,Ammonium
52793,712220,0.8390000000000001,Sakda,10-Aug-06,Ammonium
52842,701392,1.46,Somchair,13-Aug-06,Ammonium
52889,702340,1.37,Busarakhan,13-Aug-06,Ammonium
52936,697365,0.519,Chai,18-Aug-06,Ammonium
52983,698793,0.5539999999999999,Chai,18-Aug-06,Ammonium
53031,700235,0.608,Chai,18-Aug-06,Ammonium
53078,683931,0.272,Boonsri,24-Aug-06,Ammonium
53131,685608,0.341,Boonsri,24-Aug-06,Ammonium
53184,687205,0.256,Boonsri,24-Aug-06,Ammonium
53237,696183,1.23,Kohsoom,26-Aug-06,Ammonium
53285,697415,0.452,Chai,27-Aug-06,Ammonium
53326,698851,0.49200000000000005,Chai,27-Aug-06,Ammonium
53367,700285,0.289,Chai,27-Aug-06,Ammonium
