,id,value,location,sample date,measure
14841,168936,17.0,Busarakhan,18-Feb-01,Copper
14873,173756,21.0,Sakda,22-Feb-01,Copper
14905,174502,29.0,Sakda,22-Feb-01,Copper
14937,175248,24.0,Sakda,22-Feb-01,Copper
14969,171527,21.0,Kannika,24-Feb-01,Copper
15001,172271,10.0,Kannika,24-Feb-01,Copper
15033,173014,24.0,Kannika,24-Feb-01,Copper
15122,165364,25.0,Kohsoom,18-Mar-01,Copper
15151,173793,32.0,Sakda,22-Mar-01,Copper
15183,174539,33.0,Sakda,22-Mar-01,Copper
15215,175285,20.0,Sakda,22-Mar-01,Copper
15247,171564,33.0,Kannika,25-Mar-01,Copper
15279,172308,44.0,Kannika,25-Mar-01,Copper
15311,173051,45.0,Kannika,25-Mar-01,Copper
15343,166116,23.0,Chai,31-Mar-01,Copper
15375,166835,22.0,Chai,31-Mar-01,Copper
15407,167551,22.0,Chai,31-Mar-01,Copper
15439,168265,13.0,Somchair,31-Mar-01,Copper
15471,168973,17.0,Busarakhan,31-Mar-01,Copper
15503,158860,27.0,Boonsri,19-Apr-01,Copper
15532,159546,15.0,Boonsri,19-Apr-01,Copper
15560,160229,12.0,Boonsri,19-Apr-01,Copper
15588,165398,14.0,Kohsoom,27-Apr-01,Copper
15618,166153,13.0,Chai,27-Apr-01,Copper
15648,166872,14.0,Chai,27-Apr-01,Copper
15678,167588,13.0,Chai,27-Apr-01,Copper
15708,168302,32.0,Somchair,29-Apr-01,Copper
15739,169010,23.0,Busarakhan,29-Apr-01,Copper
15769,171601,23.0,Kannika,29-Apr-01,Copper
15799,172345,21.0,Kannika,29-Apr-01,Copper
15829,173088,14.0,Kannika,29-Apr-01,Copper
15859,173830,39.0,Sakda,30-Apr-01,Copper
15889,174576,15.0,Sakda,30-Apr-01,Copper
15919,175322,16.0,Sakda,30-Apr-01,Copper
15949,158894,16.0,Boonsri,4-May-01,Copper
15978,159579,15.0,Boonsri,4-May-01,Copper
16004,160262,14.0,Boonsri,4-May-01,Copper
16030,165433,16.0,Kohsoom,13-May-01,Copper
16062,166188,19.0,Chai,27-May-01,Copper
16094,166907,33.0,Chai,27-May-01,Copper
16126,167623,23.0,Chai,27-May-01,Copper
16157,171636,13.0,Kannika,27-May-01,Copper
16189,172380,14.0,Kannika,27-May-01,Copper
16221,173123,14.0,Kannika,27-May-01,Copper
16253,173865,12.0,Sakda,27-May-01,Copper
16285,174611,14.0,Sakda,27-May-01,Copper
16317,175357,10.0,Sakda,27-May-01,Copper
16349,168338,16.0,Somchair,28-May-01,Copper
16381,169045,13.0,Busarakhan,28-May-01,Copper
16413,158928,17.0,Boonsri,6-Jun-01,Copper
16445,159610,16.0,Boonsri,6-Jun-01,Copper
16477,160293,14.0,Boonsri,6-Jun-01,Copper
16509,165470,18.3,Kohsoom,19-Jun-01,Copper
16542,166225,22.9,Chai,19-Jun-01,Copper
16575,166944,9.3,Chai,19-Jun-01,Copper
16608,167659,13.4,Chai,19-Jun-01,Copper
16641,168375,12.7,Somchair,21-Jun-01,Copper
16673,169082,8.7,Busarakhan,21-Jun-01,Copper
16705,171673,12.2,Kannika,21-Jun-01,Copper
16737,172417,9.8,Kannika,21-Jun-01,Copper
16767,173160,8.4,Kannika,21-Jun-01,Copper
16799,173902,35.9,Sakda,21-Jun-01,Copper
16832,174648,8.0,Sakda,21-Jun-01,Copper
16864,175394,9.5,Sakda,21-Jun-01,Copper
16897,166263,45.06,Chai,7-Jul-01,Copper
16927,166982,39.2,Chai,7-Jul-01,Copper
16956,167697,28.08,Chai,7-Jul-01,Copper
16985,158965,26.75,Boonsri,27-Jul-01,Copper
17011,159647,21.43,Boonsri,27-Jul-01,Copper
17037,160330,25.12,Boonsri,27-Jul-01,Copper
17065,165508,35.48,Kohsoom,27-Jul-01,Copper
17094,171710,111.4,Kannika,27-Jul-01,Copper
17121,172452,26.21,Kannika,27-Jul-01,Copper
17149,173197,14.9,Kannika,27-Jul-01,Copper
17176,173940,39.57,Sakda,27-Jul-01,Copper
17204,174685,26.53,Sakda,27-Jul-01,Copper
17231,175432,56.3,Sakda,27-Jul-01,Copper
17257,168412,76.7,Somchair,28-Jul-01,Copper
17285,169119,35.32,Busarakhan,28-Jul-01,Copper
17311,158995,20.08,Boonsri,4-Aug-01,Copper
17342,159677,21.04,Boonsri,4-Aug-01,Copper
17372,160362,19.42,Boonsri,4-Aug-01,Copper
17403,165541,37.52,Kohsoom,26-Aug-01,Copper
17434,166297,19.28,Chai,26-Aug-01,Copper
17466,167015,17.5,Chai,26-Aug-01,Copper
17498,167731,18.42,Chai,26-Aug-01,Copper
17529,168445,21.59,Somchair,28-Aug-01,Copper
17559,169150,21.59,Busarakhan,28-Aug-01,Copper
17590,171742,17.04,Kannika,28-Aug-01,Copper
17620,172484,24.16,Kannika,28-Aug-01,Copper
17650,173228,26.35,Kannika,28-Aug-01,Copper
17679,173972,24.36,Sakda,29-Aug-01,Copper
17710,174716,22.52,Sakda,29-Aug-01,Copper
17741,175462,18.87,Sakda,29-Aug-01,Copper
17770,159030,12.1,Boonsri,14-Sep-01,Copper
17797,159711,21.5,Boonsri,14-Sep-01,Copper
17824,160397,30.7,Boonsri,14-Sep-01,Copper
17872,166333,19.9,Chai,22-Sep-01,Copper
17901,167051,18.7,Chai,22-Sep-01,Copper
17930,167766,37.1,Chai,22-Sep-01,Copper
17981,169186,16.1,Busarakhan,23-Sep-01,Copper
18010,171776,25.6,Kannika,25-Sep-01,Copper
18038,172518,17.2,Kannika,25-Sep-01,Copper
18066,173261,18.1,Kannika,25-Sep-01,Copper
18094,174007,28.27,Sakda,25-Sep-01,Copper
18122,174751,13.87,Sakda,25-Sep-01,Copper
18150,175495,14.47,Sakda,25-Sep-01,Copper
18178,159061,17.04,Boonsri,12-Oct-01,Copper
18203,159742,17.08,Boonsri,12-Oct-01,Copper
18227,160426,13.24,Boonsri,12-Oct-01,Copper
18253,165602,20.54,Kohsoom,14-Oct-01,Copper
18267,159073,5.16,Boonsri,15-Nov-01,Copper
18277,159755,16.3,Boonsri,15-Nov-01,Copper
18288,160439,8.32,Boonsri,15-Nov-01,Copper
18300,165617,16.81,Kohsoom,15-Nov-01,Copper
18325,168505,25.11,Somchair,18-Nov-01,Copper
18352,169219,27.72,Busarakhan,18-Nov-01,Copper
18380,166366,41.8,Chai,22-Nov-01,Copper
18407,167083,48.9,Chai,22-Nov-01,Copper
18433,167799,26.74,Chai,22-Nov-01,Copper
18459,171808,31.12,Kannika,23-Nov-01,Copper
18484,172550,25.74,Kannika,23-Nov-01,Copper
18510,173293,13.78,Kannika,23-Nov-01,Copper
18535,174038,37.05,Sakda,23-Nov-01,Copper
18561,174783,10.88,Sakda,23-Nov-01,Copper
18588,175526,21.93,Sakda,23-Nov-01,Copper
18613,159098,15.6,Boonsri,7-Dec-01,Copper
18640,159781,10.3,Boonsri,7-Dec-01,Copper
18667,160466,10.15,Boonsri,7-Dec-01,Copper
18697,165647,15.03,Kohsoom,9-Dec-01,Copper
18724,171838,13.66,Kannika,21-Dec-01,Copper
18752,172581,46.45,Kannika,21-Dec-01,Copper
18780,173323,42.12,Kannika,21-Dec-01,Copper
18808,174069,29.47,Sakda,21-Dec-01,Copper
18836,174815,19.21,Sakda,21-Dec-01,Copper
18864,175558,8.47,Sakda,21-Dec-01,Copper
19154,235406,98.84,Chai,18-Feb-02,Copper
19174,236358,41.75,Chai,18-Feb-02,Copper
19194,237300,38.67,Chai,18-Feb-02,Copper
19304,235430,35.39,Chai,16-Mar-02,Copper
19330,236382,31.23,Chai,16-Mar-02,Copper
19355,237324,32.82,Chai,16-Mar-02,Copper
19381,227459,55.96,Boonsri,21-Mar-02,Copper
19405,228370,49.05,Boonsri,21-Mar-02,Copper
19431,229225,58.3,Boonsri,21-Mar-02,Copper
19461,234673,17.97,Kohsoom,23-Mar-02,Copper
19490,241994,65.0,Kannika,26-Mar-02,Copper
19515,242698,43.07,Kannika,26-Mar-02,Copper
19540,243394,57.89,Kannika,26-Mar-02,Copper
19565,244086,47.4,Sakda,28-Mar-02,Copper
19591,244789,34.31,Sakda,28-Mar-02,Copper
19617,245483,50.29,Sakda,28-Mar-02,Copper
19642,238243,36.64,Somchair,29-Mar-02,Copper
19668,238964,43.71,Busarakhan,29-Mar-02,Copper
19694,235460,104.7,Chai,31-Mar-02,Copper
19720,236411,66.61,Chai,31-Mar-02,Copper
19746,237354,61.27,Chai,31-Mar-02,Copper
19760,235474,26.21,Chai,15-Apr-02,Copper
19768,236425,24.71,Chai,15-Apr-02,Copper
19776,237368,22.34,Chai,15-Apr-02,Copper
19796,238273,36.64,Somchair,20-Apr-02,Copper
19821,238994,43.71,Busarakhan,20-Apr-02,Copper
19845,227488,39.28,Boonsri,25-Apr-02,Copper
19871,228401,50.68,Boonsri,25-Apr-02,Copper
19898,229258,25.52,Boonsri,25-Apr-02,Copper
19924,235498,104.7,Chai,25-Apr-02,Copper
19947,236449,66.61,Chai,25-Apr-02,Copper
19971,237392,61.27,Chai,25-Apr-02,Copper
19998,234709,10.24,Kohsoom,27-Apr-02,Copper
20025,242022,65.0,Kannika,27-Apr-02,Copper
20048,242726,43.67,Kannika,27-Apr-02,Copper
20072,243422,57.89,Kannika,27-Apr-02,Copper
20096,244115,47.9,Sakda,27-Apr-02,Copper
20121,244818,39.31,Sakda,27-Apr-02,Copper
20144,245511,50.29,Sakda,27-Apr-02,Copper
20169,227518,50.68,Boonsri,9-May-02,Copper
20195,228432,16.54,Boonsri,9-May-02,Copper
20220,229288,25.52,Boonsri,9-May-02,Copper
20246,235525,39.45,Chai,11-May-02,Copper
20272,236477,67.1,Chai,11-May-02,Copper
20298,237421,57.6,Chai,11-May-02,Copper
20466,227547,32.47,Boonsri,23-May-02,Copper
20491,228460,24.09,Boonsri,23-May-02,Copper
20516,229317,28.69,Boonsri,23-May-02,Copper
20541,234740,10.24,Kohsoom,25-May-02,Copper
20567,235555,27.67,Chai,25-May-02,Copper
20592,236507,50.07,Chai,25-May-02,Copper
20617,237451,47.02,Chai,25-May-02,Copper
20642,235584,11.39,Chai,12-Jun-02,Copper
20667,236536,13.17,Chai,12-Jun-02,Copper
20692,237480,16.51,Chai,12-Jun-02,Copper
20719,227578,8.63,Boonsri,13-Jun-02,Copper
20744,228491,7.05,Boonsri,13-Jun-02,Copper
20771,229348,8.28,Boonsri,13-Jun-02,Copper
20796,235613,18.52,Chai,21-Jun-02,Copper
20820,236565,14.73,Chai,21-Jun-02,Copper
20844,237509,11.3,Chai,21-Jun-02,Copper
20868,238322,10.1,Somchair,22-Jun-02,Copper
20893,239044,7.87,Busarakhan,22-Jun-02,Copper
20918,242071,22.86,Kannika,22-Jun-02,Copper
20943,242776,14.6,Kannika,22-Jun-02,Copper
20968,243472,10.38,Kannika,22-Jun-02,Copper
20993,244166,10.79,Sakda,22-Jun-02,Copper
21018,244867,49.64,Sakda,22-Jun-02,Copper
21043,245562,13.4,Sakda,22-Jun-02,Copper
21121,234772,16.93,Kohsoom,29-Jun-02,Copper
21500,227666,11.3,Boonsri,8-Aug-02,Copper
21526,228581,11.0,Boonsri,8-Aug-02,Copper
21552,229438,16.0,Boonsri,8-Aug-02,Copper
21578,235684,3.5,Chai,10-Aug-02,Copper
21602,236636,5.3,Chai,10-Aug-02,Copper
21627,237580,9.1,Chai,10-Aug-02,Copper
21652,235712,7.3,Chai,21-Aug-02,Copper
21676,236665,24.3,Chai,21-Aug-02,Copper
21700,237609,20.1,Chai,21-Aug-02,Copper
21724,242122,43.5,Kannika,21-Aug-02,Copper
21748,242827,34.4,Kannika,21-Aug-02,Copper
21772,243523,14.0,Kannika,21-Aug-02,Copper
21841,238373,37.3,Somchair,22-Aug-02,Copper
21865,239095,17.3,Busarakhan,22-Aug-02,Copper
21889,244214,2.2,Sakda,23-Aug-02,Copper
21913,244915,9.0,Sakda,23-Aug-02,Copper
21937,245610,4.6,Sakda,23-Aug-02,Copper
21963,234825,31.6,Kohsoom,24-Aug-02,Copper
21987,227715,5.2,Boonsri,12-Sep-02,Copper
22011,228630,23.1,Boonsri,12-Sep-02,Copper
22035,229487,31.2,Boonsri,12-Sep-02,Copper
22059,238401,18.7,Somchair,12-Sep-02,Copper
22084,239123,8.71,Busarakhan,12-Sep-02,Copper
22107,235740,14.5,Chai,13-Sep-02,Copper
22129,236693,19.5,Chai,13-Sep-02,Copper
22151,237637,11.0,Chai,13-Sep-02,Copper
22215,234853,36.3,Kohsoom,21-Sep-02,Copper
22239,242148,14.67,Kannika,21-Sep-02,Copper
22262,242853,8.43,Kannika,21-Sep-02,Copper
22285,243549,8.25,Kannika,21-Sep-02,Copper
22309,244241,0.83,Sakda,21-Sep-02,Copper
22333,244942,9.2,Sakda,21-Sep-02,Copper
22357,245637,13.6,Sakda,21-Sep-02,Copper
22381,235766,14.8,Chai,25-Sep-02,Copper
22406,236719,10.8,Chai,25-Sep-02,Copper
22431,237663,9.4,Chai,25-Sep-02,Copper
22456,227762,6.58,Boonsri,27-Sep-02,Copper
22480,228677,5.82,Boonsri,27-Sep-02,Copper
22504,229534,7.87,Boonsri,27-Sep-02,Copper
22528,227790,4.93,Boonsri,10-Oct-02,Copper
22557,228705,7.96,Boonsri,10-Oct-02,Copper
22586,229562,3.34,Boonsri,10-Oct-02,Copper
22615,234883,10.42,Kohsoom,10-Oct-02,Copper
22640,235795,6.87,Chai,10-Oct-02,Copper
22665,236748,5.58,Chai,10-Oct-02,Copper
22690,237692,5.9,Chai,10-Oct-02,Copper
22715,238430,8.62,Somchair,12-Oct-02,Copper
22740,239150,6.37,Busarakhan,12-Oct-02,Copper
22764,242176,13.46,Kannika,12-Oct-02,Copper
22786,242881,9.22,Kannika,12-Oct-02,Copper
22811,243577,10.39,Kannika,12-Oct-02,Copper
22833,244269,7.65,Sakda,12-Oct-02,Copper
22855,244970,8.24,Sakda,12-Oct-02,Copper
22880,245665,6.47,Sakda,12-Oct-02,Copper
22890,227808,79.2,Boonsri,15-Oct-02,Copper
22901,234896,90.4,Kohsoom,15-Oct-02,Copper
22912,235808,80.0,Chai,15-Oct-02,Copper
22923,238443,68.4,Somchair,15-Oct-02,Copper
22934,239162,63.6,Busarakhan,15-Oct-02,Copper
22945,242186,57.2,Kannika,15-Oct-02,Copper
22956,244279,54.0,Sakda,15-Oct-02,Copper
23030,235836,6.2,Chai,24-Oct-02,Copper
23056,236777,5.54,Chai,24-Oct-02,Copper
23082,237721,3.27,Chai,24-Oct-02,Copper
23110,234926,1.85,Kohsoom,26-Oct-02,Copper
23136,238471,4.04,Somchair,26-Oct-02,Copper
23163,239190,2.84,Busarakhan,26-Oct-02,Copper
23189,242214,2.42,Kannika,26-Oct-02,Copper
23215,242910,4.19,Kannika,26-Oct-02,Copper
23241,243603,4.84,Kannika,26-Oct-02,Copper
23267,244307,2.52,Sakda,26-Oct-02,Copper
23293,244999,4.6,Sakda,26-Oct-02,Copper
23319,245691,3.37,Sakda,26-Oct-02,Copper
23344,235865,2.11,Chai,30-Oct-02,Copper
23369,236806,1.7,Chai,30-Oct-02,Copper
23394,237750,5.06,Chai,30-Oct-02,Copper
23420,227857,40.91,Boonsri,7-Nov-02,Copper
23445,228760,14.74,Boonsri,7-Nov-02,Copper
23470,229617,6.91,Boonsri,7-Nov-02,Copper
23495,235895,2.83,Chai,7-Nov-02,Copper
23520,236836,2.79,Chai,7-Nov-02,Copper
23544,237779,4.19,Chai,7-Nov-02,Copper
23618,242242,3.33,Kannika,21-Nov-02,Copper
23641,242938,2.5,Kannika,21-Nov-02,Copper
23664,243631,1.37,Kannika,21-Nov-02,Copper
23684,244333,15.3,Sakda,21-Nov-02,Copper
23707,245027,0.0,Sakda,21-Nov-02,Copper
23728,245717,60.29,Sakda,21-Nov-02,Copper
23755,234959,2.95,Kohsoom,23-Nov-02,Copper
23768,235908,28.84,Chai,5-Dec-02,Copper
23775,236849,33.32,Chai,5-Dec-02,Copper
23783,237792,18.2,Chai,5-Dec-02,Copper
23845,227909,5.0,Boonsri,12-Dec-02,Copper
23869,228812,1.83,Boonsri,12-Dec-02,Copper
23893,229669,6.03,Boonsri,12-Dec-02,Copper
23918,235947,4.39,Chai,13-Dec-02,Copper
23939,236889,6.02,Chai,13-Dec-02,Copper
23960,237832,7.61,Chai,13-Dec-02,Copper
23982,244362,10.36,Sakda,14-Dec-02,Copper
24004,245056,11.68,Sakda,14-Dec-02,Copper
24026,245746,10.64,Sakda,14-Dec-02,Copper
24047,238502,6.57,Somchair,15-Dec-02,Copper
24070,239220,4.69,Busarakhan,15-Dec-02,Copper
24092,242271,9.99,Kannika,18-Dec-02,Copper
24114,242967,10.62,Kannika,18-Dec-02,Copper
24136,243659,6.44,Kannika,18-Dec-02,Copper
24202,234991,10.83,Kohsoom,22-Dec-02,Copper
24227,298326,4.25,Chai,17-Jan-03,Copper
24252,299013,4.82,Chai,17-Jan-03,Copper
24276,299681,6.59,Chai,17-Jan-03,Copper
24300,292825,18.2,Boonsri,23-Jan-03,Copper
24327,293445,13.21,Boonsri,23-Jan-03,Copper
24354,294063,4.59,Boonsri,23-Jan-03,Copper
24381,300359,10.7,Somchair,24-Jan-03,Copper
24406,300731,10.98,Busarakhan,24-Jan-03,Copper
24433,303129,8.14,Kannika,24-Jan-03,Copper
24460,303493,5.28,Kannika,24-Jan-03,Copper
24485,303839,9.37,Kannika,24-Jan-03,Copper
24511,304198,14.19,Sakda,24-Jan-03,Copper
24537,304537,6.98,Sakda,24-Jan-03,Copper
24563,304883,6.16,Sakda,24-Jan-03,Copper
24589,297894,4.48,Kohsoom,26-Jan-03,Copper
24616,298355,3.72,Chai,29-Jan-03,Copper
24643,299041,7.56,Chai,29-Jan-03,Copper
24670,299709,7.22,Chai,29-Jan-03,Copper
24699,298388,3.65,Chai,3-Feb-03,Copper
24726,299074,9.38,Chai,3-Feb-03,Copper
24753,299742,16.3,Chai,3-Feb-03,Copper
24779,292857,6.95,Boonsri,13-Feb-03,Copper
24807,293477,7.64,Boonsri,13-Feb-03,Copper
24834,294095,9.02,Boonsri,13-Feb-03,Copper
24862,303162,6.43,Kannika,21-Feb-03,Copper
24892,303524,6.82,Kannika,21-Feb-03,Copper
24921,303871,6.21,Kannika,21-Feb-03,Copper
24950,304230,9.14,Sakda,21-Feb-03,Copper
24979,304569,8.72,Sakda,21-Feb-03,Copper
25008,304914,8.15,Sakda,21-Feb-03,Copper
25039,297930,6.35,Kohsoom,28-Feb-03,Copper
25068,298420,6.82,Chai,28-Feb-03,Copper
25097,299106,5.97,Chai,28-Feb-03,Copper
25126,299774,5.68,Chai,28-Feb-03,Copper
25155,300390,10.39,Somchair,28-Feb-03,Copper
25184,300764,5.92,Busarakhan,28-Feb-03,Copper
25261,298454,8.69,Chai,19-Mar-03,Copper
25291,299140,7.13,Chai,19-Mar-03,Copper
25317,299808,21.17,Chai,19-Mar-03,Copper
25341,292910,9.55,Boonsri,20-Mar-03,Copper
25365,293529,6.01,Boonsri,20-Mar-03,Copper
25388,294147,15.17,Boonsri,20-Mar-03,Copper
25412,304264,9.88,Sakda,20-Mar-03,Copper
25440,304603,8.18,Sakda,20-Mar-03,Copper
25468,304948,9.45,Sakda,20-Mar-03,Copper
25551,303905,3.78,Kannika,21-Mar-03,Copper
25581,297966,12.45,Kohsoom,23-Mar-03,Copper
25608,298488,11.97,Chai,29-Mar-03,Copper
25634,299170,8.37,Chai,29-Mar-03,Copper
25660,299837,29.87,Chai,29-Mar-03,Copper
25685,300424,6.46,Somchair,30-Mar-03,Copper
25713,300798,7.81,Busarakhan,30-Mar-03,Copper
25807,298518,20.63,Chai,20-Apr-03,Copper
25834,299200,13.42,Chai,20-Apr-03,Copper
25861,299866,10.96,Chai,20-Apr-03,Copper
25889,292970,23.68,Boonsri,24-Apr-03,Copper
25914,293588,20.06,Boonsri,24-Apr-03,Copper
25939,294206,24.11,Boonsri,24-Apr-03,Copper
25963,303229,7.59,Kannika,25-Apr-03,Copper
25988,303589,6.39,Kannika,25-Apr-03,Copper
26013,303937,14.34,Kannika,25-Apr-03,Copper
26041,298003,9.79,Kohsoom,26-Apr-03,Copper
26068,300456,86.85,Somchair,26-Apr-03,Copper
26093,300830,13.48,Busarakhan,26-Apr-03,Copper
26118,304296,6.27,Sakda,26-Apr-03,Copper
26143,304635,7.64,Sakda,26-Apr-03,Copper
26168,304980,7.73,Sakda,26-Apr-03,Copper
26193,298550,6.82,Chai,27-Apr-03,Copper
26219,299232,15.4,Chai,27-Apr-03,Copper
26245,299898,14.62,Chai,27-Apr-03,Copper
26328,298581,10.98,Chai,18-May-03,Copper
26354,299263,15.17,Chai,18-May-03,Copper
26380,299929,12.18,Chai,18-May-03,Copper
26406,303259,20.17,Kannika,21-May-03,Copper
26429,303619,7.48,Kannika,21-May-03,Copper
26452,303967,4.52,Kannika,21-May-03,Copper
26517,300486,13.24,Somchair,22-May-03,Copper
26540,300860,11.58,Busarakhan,22-May-03,Copper
26563,304326,12.92,Sakda,22-May-03,Copper
26586,304665,4.21,Sakda,22-May-03,Copper
26609,305010,6.36,Sakda,22-May-03,Copper
26635,298045,21.56,Kohsoom,24-May-03,Copper
26661,298612,10.25,Chai,25-May-03,Copper
26684,299294,8.76,Chai,25-May-03,Copper
26707,299960,12.0,Chai,25-May-03,Copper
26731,293049,24.35,Boonsri,6-Jun-03,Copper
26759,293667,16.22,Boonsri,6-Jun-03,Copper
26787,294285,18.59,Boonsri,6-Jun-03,Copper
26815,298642,5.83,Chai,13-Jun-03,Copper
26841,299324,4.59,Chai,13-Jun-03,Copper
26867,299990,11.6,Chai,13-Jun-03,Copper
26893,293088,19.57,Boonsri,19-Jun-03,Copper
26920,293706,17.16,Boonsri,19-Jun-03,Copper
26947,294324,9.59,Boonsri,19-Jun-03,Copper
26976,298085,11.35,Kohsoom,21-Jun-03,Copper
27003,298679,10.56,Chai,21-Jun-03,Copper
27030,299361,10.53,Chai,21-Jun-03,Copper
27057,300027,9.84,Chai,21-Jun-03,Copper
27084,303289,10.12,Kannika,26-Jun-03,Copper
27109,303649,9.22,Kannika,26-Jun-03,Copper
27134,303997,11.84,Kannika,26-Jun-03,Copper
27159,304356,12.82,Sakda,26-Jun-03,Copper
27184,304695,6.49,Sakda,26-Jun-03,Copper
27209,305040,6.54,Sakda,26-Jun-03,Copper
27234,300516,9.96,Somchair,28-Jun-03,Copper
27259,300890,8.7,Busarakhan,28-Jun-03,Copper
27343,293127,6.145,Boonsri,10-Jul-03,Copper
27373,293745,5.814,Boonsri,10-Jul-03,Copper
27403,294363,5.146,Boonsri,10-Jul-03,Copper
27429,298736,2.05,Chai,10-Jul-03,Copper
27451,299418,0.12,Chai,10-Jul-03,Copper
27473,300084,5.97,Chai,10-Jul-03,Copper
27495,300547,4.4,Somchair,12-Jul-03,Copper
27518,300921,3.64,Busarakhan,12-Jul-03,Copper
27541,303320,4.36,Kannika,24-Jul-03,Copper
27564,303680,4.96,Kannika,24-Jul-03,Copper
27587,304028,6.72,Kannika,24-Jul-03,Copper
27610,304387,5.79,Sakda,24-Jul-03,Copper
27633,304726,5.26,Sakda,24-Jul-03,Copper
27656,305071,6.72,Sakda,24-Jul-03,Copper
27683,293168,6.943,Boonsri,25-Jul-03,Copper
27709,293786,5.689,Boonsri,25-Jul-03,Copper
27735,294404,4.794,Boonsri,25-Jul-03,Copper
27761,298124,9.997,Kohsoom,26-Jul-03,Copper
27788,293200,5.9879999999999995,Boonsri,7-Aug-03,Copper
27814,293818,6.236000000000001,Boonsri,7-Aug-03,Copper
27840,294436,10.85,Boonsri,7-Aug-03,Copper
27866,298158,5.484,Kohsoom,9-Aug-03,Copper
27879,298171,1123.13,Kohsoom,15-Aug-03,Copper
27901,298747,40.5,Chai,15-Aug-03,Copper
27923,300095,67.36,Chai,15-Aug-03,Copper
27945,300559,70.97,Somchair,15-Aug-03,Copper
27967,300933,64.45,Busarakhan,15-Aug-03,Copper
27989,303332,137.65,Kannika,15-Aug-03,Copper
28010,304039,232.22,Kannika,15-Aug-03,Copper
28031,305083,125.24,Sakda,15-Aug-03,Copper
28065,298785,7.3,Chai,16-Aug-03,Copper
28090,299445,7.41,Chai,16-Aug-03,Copper
28115,300133,5.62,Chai,16-Aug-03,Copper
28140,300597,1.81,Somchair,20-Aug-03,Copper
28162,300971,2.32,Busarakhan,20-Aug-03,Copper
28184,303370,6.27,Kannika,27-Aug-03,Copper
28206,303708,6.77,Kannika,27-Aug-03,Copper
28228,304076,3.48,Kannika,27-Aug-03,Copper
28246,298810,5.03,Chai,28-Aug-03,Copper
28263,299470,7.43,Chai,28-Aug-03,Copper
28280,300158,3.05,Chai,28-Aug-03,Copper
28300,304414,1.64,Sakda,28-Aug-03,Copper
28321,304753,6.16,Sakda,28-Aug-03,Copper
28342,305120,6.05,Sakda,28-Aug-03,Copper
28414,298211,4.9,Kohsoom,13-Sep-03,Copper
28452,299495,4.9,Chai,13-Sep-03,Copper
28492,300623,7.89,Somchair,15-Sep-03,Copper
28517,300997,7.02,Busarakhan,16-Sep-03,Copper
28557,303734,6.38,Kannika,17-Sep-03,Copper
28614,304779,6.35,Sakda,18-Sep-03,Copper
28655,298855,6.4,Chai,8-Oct-03,Copper
28683,299525,20.64,Chai,8-Oct-03,Copper
28710,300203,7.9,Chai,8-Oct-03,Copper
28739,293252,9.57,Boonsri,9-Oct-03,Copper
28769,293870,10.67,Boonsri,9-Oct-03,Copper
28799,294488,5.32,Boonsri,9-Oct-03,Copper
28827,300653,16.09,Somchair,9-Oct-03,Copper
28854,301026,6.59,Busarakhan,9-Oct-03,Copper
28881,298887,5.96,Chai,12-Oct-03,Copper
28905,299556,5.05,Chai,12-Oct-03,Copper
28929,300234,5.69,Chai,12-Oct-03,Copper
28955,293287,2.49,Boonsri,23-Oct-03,Copper
28981,293905,2.76,Boonsri,23-Oct-03,Copper
29007,294523,2.93,Boonsri,23-Oct-03,Copper
29031,304461,6.09,Sakda,23-Oct-03,Copper
29058,304808,16.58,Sakda,23-Oct-03,Copper
29085,305167,7.27,Sakda,23-Oct-03,Copper
29132,303417,7.31,Kannika,25-Oct-03,Copper
29159,303764,13.34,Kannika,25-Oct-03,Copper
29186,304123,3.43,Kannika,25-Oct-03,Copper
29215,293318,4.03,Boonsri,13-Nov-03,Copper
29246,293936,1.32,Boonsri,13-Nov-03,Copper
29277,294554,4.48,Boonsri,13-Nov-03,Copper
29383,303447,10.2,Kannika,20-Nov-03,Copper
29407,303794,6.74,Kannika,20-Nov-03,Copper
29430,304153,10.11,Kannika,20-Nov-03,Copper
29453,304491,16.12,Sakda,20-Nov-03,Copper
29477,304838,14.18,Sakda,20-Nov-03,Copper
29500,305197,8.31,Sakda,20-Nov-03,Copper
29523,300683,2.67,Somchair,22-Nov-03,Copper
29547,301056,2.47,Busarakhan,22-Nov-03,Copper
29574,293354,3.47,Boonsri,27-Nov-03,Copper
29600,293972,5.66,Boonsri,27-Nov-03,Copper
29626,294590,4.04,Boonsri,27-Nov-03,Copper
29645,298940,1.97,Chai,28-Nov-03,Copper
29664,299609,2.62,Chai,28-Nov-03,Copper
29682,300287,2.82,Chai,28-Nov-03,Copper
29706,298265,7.98,Kohsoom,29-Nov-03,Copper
29735,293385,1.68,Boonsri,4-Dec-03,Copper
29763,294003,10.44,Boonsri,4-Dec-03,Copper
29791,294621,8.52,Boonsri,4-Dec-03,Copper
29882,293418,5.06,Boonsri,18-Dec-03,Copper
29908,294036,3.06,Boonsri,18-Dec-03,Copper
29934,294654,3.74,Boonsri,18-Dec-03,Copper
30076,298299,14.64,Kohsoom,20-Dec-03,Copper
30172,511277,34.51,Chai,22-Jan-04,Copper
30202,512268,14.22,Chai,22-Jan-04,Copper
30232,513421,10.06,Chai,22-Jan-04,Copper
